10,0,0,0,2,4,4,0,10,0,0,0,2,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,2,0,0,0,0,3.355153579419723
8,0,4,0,8,6,2,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,2,0,0,0,0,2,0,4,0,2,2,2,0,0,0,0,0,0,5.730432060493553
8,0,2,0,0,0,0,0,0,0,10,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,2,2,2,2,4,4.504085177118434
6,2,2,0,0,0,2,0,0,0,0,0,0,0,10,4,2,4,0,0,2,0,2,4,0,2,0,0,0,0,0,0,2,0,2,0,4,0,0,0,19.427245995630603
6,2,0,2,2,0,0,0,0,0,0,4,4,2,0,2,0,2,2,0,4,2,2,0,2,0,2,2,0,0,0,0,0,0,4,0,0,0,0,4,10.467484240985762
6,0,4,0,2,0,2,0,0,0,0,0,0,0,0,6,0,0,2,2,2,4,4,0,4,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0.08360614569198738
6,0,2,0,2,0,0,2,4,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,4,0,0,2,0,0,0,8,0,2,4,0,0,4,0,8.85624730257894
6,0,0,0,8,0,0,0,0,4,10,0,0,2,4,0,0,0,0,4,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,4,0,0,0,19.62044202243512
6,0,0,0,2,8,0,0,0,0,0,0,0,0,4,0,2,6,2,2,0,0,0,0,0,0,0,0,0,8,0,0,2,2,2,0,2,2,0,0,6.755894156211134
6,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,2,2,2,6,2,6,0,2,0,2,0,0,2,2,0,4,0,0,0,0,0,0,2,6.112202448524862
4,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,4,6,0,0,0,0,0,0,2,0,0,0,0,2,0,2,8,0,0,0,2,15.561070868429422
4,4,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,2,4,0,0,4,2,6,14.121373814985342
4,2,4,2,4,2,2,2,4,12,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.036202700398135
