26,2,0,0,6,0,0,2,2.256768965664642
24,0,6,0,4,0,2,2,7.719077797217672
22,0,2,6,0,6,2,2,1.015706377682405
20,6,6,0,2,4,0,2,84.85785148389537
20,4,10,0,2,0,4,0,4.1776286751594425
20,0,0,2,4,0,2,4,5.211524613125208
18,6,2,0,4,2,0,0,3.4794333543960856
18,4,6,4,2,0,0,0,22.82714207719409
18,4,0,0,0,8,10,0,36.138414498726625
18,2,10,2,2,2,2,0,53.205172752224186
18,0,16,2,0,0,2,0,133.4865955076508
18,0,12,2,0,2,2,4,8.040300425352813
18,0,0,6,0,6,4,0,82.81007539881546
18,0,0,6,0,4,10,2,20.629898372366757
18,0,0,2,12,6,2,0,32.98554429365862
18,0,0,2,6,6,6,0,42.89859566280368
18,0,0,0,0,0,0,20,14.294141089671037
16,4,2,10,2,2,0,0,27.96200246149692
16,2,2,4,6,0,0,2,0.025329274147044552
16,2,0,2,6,4,2,2,0.9476864377046939
16,0,10,4,0,4,0,4,6.131069583581355
16,0,4,2,4,8,0,2,39.27470930408285
14,10,0,0,0,10,4,0,25.990561113246528
14,6,8,0,6,2,2,2,-1.4487724797699648
14,4,10,2,2,0,6,2,-0.6770018048501537
14,4,6,2,2,4,2,4,1.2495728288024577
14,4,4,2,0,0,10,0,12.497888076885017
14,2,0,2,4,0,0,0,142.14611641861086
14,2,0,2,0,6,12,2,57.346967477417586
14,2,0,0,4,2,10,6,18.807966442205913
14,0,2,6,2,2,0,4,76.67896107157267
14,0,0,0,2,0,2,16,29.15517314846028
12,12,4,0,2,0,0,0,27.461099063716212
12,10,2,2,0,2,6,0,19.45380642151308
12,6,6,4,4,2,0,4,0.17360713694398802
12,6,0,2,0,10,6,2,0.5238798629735674
12,4,10,6,2,0,4,2,42.046251688226974
12,4,10,0,2,4,6,0,-0.11314879022420483
12,4,8,0,0,4,2,2,76.58464739312787
12,4,2,2,6,4,0,8,-0.16368092728185557
12,4,0,4,2,4,2,6,1.2288886727993114
12,4,0,2,14,0,6,0,35.348192698984064
12,2,12,4,0,0,4,6,30.573742439019036
12,2,6,6,0,6,2,2,-1.9879242155775867
12,2,0,0,8,14,2,0,37.79605750241244
12,0,8,8,4,2,0,0,2.104552578465399
12,0,8,4,2,0,0,6,97.25199739887398
12,0,4,4,8,2,0,6,60.77611880742043
12,0,4,0,2,0,14,8,2.420144333846529
12,0,2,12,8,2,0,0,17.153236163122738
10,14,0,0,0,10,2,0,52.84808111905348
10,10,6,0,2,0,2,10,2.989706749666796
10,10,0,10,2,2,4,0,32.09482459841903
10,8,4,2,0,6,4,0,0.8405055269104136
10,8,2,8,4,0,2,2,-0.8078284402637574
10,6,2,4,4,0,2,4,0.8025849331234166
10,6,0,2,2,2,0,8,-1.2060757384428176
10,6,0,0,2,2,4,4,-0.4917264813789271
10,4,6,6,0,4,6,4,0.8891120544765515
10,4,0,10,0,12,2,0,38.411029379301766
10,2,2,12,6,0,6,2,55.00672108834567
10,2,2,4,2,14,0,2,-0.9617081672202182
10,2,0,4,0,20,2,0,76.94649902478918
10,2,0,0,2,6,0,0,60.661994927184885
10,0,8,10,2,2,4,4,168.0312623723245
10,0,0,18,4,4,2,0,29.90535134512034
10,0,0,0,0,2,0,14,67.41481445047606
8,20,4,2,0,0,4,2,29.907628608184293
8,16,8,0,0,2,0,0,90.46240111643205
8,14,0,2,0,4,2,10,60.22881656591518
8,10,2,6,8,0,0,6,53.44668493645089
8,8,22,0,0,2,0,0,90.98670955816509
8,8,12,0,2,0,6,2,-0.46036037276868375
8,8,6,10,2,2,2,2,0.36543414935673413
8,8,4,8,0,0,0,4,63.970343013479535
8,8,0,14,4,2,2,2,35.91317976502121
8,6,6,2,2,2,0,10,-1.734606829696668
8,6,0,4,2,16,0,0,39.45995346667529
8,6,0,0,8,6,0,8,60.260414522528386
8,6,0,0,4,6,8,0,60.86151292418422
8,4,12,4,2,2,4,2,-0.46884122955523105
8,4,0,0,0,18,0,2,69.70953219413661
8,2,8,0,0,2,10,2,127.42718640656179
8,2,4,10,0,6,0,6,59.12975254628296
8,2,4,6,2,0,10,4,-0.032184773871096056
8,2,4,4,12,0,4,2,0.441805742921696
8,2,2,8,16,2,0,0,31.112724507211453
8,2,2,4,6,2,6,2,0.10563977248569134
8,2,2,2,0,4,2,0,-0.6117978840652221
8,2,0,6,4,0,18,2,66.79563410175074
8,2,0,2,10,0,2,10,0.6631758553102444
8,0,10,6,6,0,0,0,44.467503559626756
8,0,10,4,6,0,0,10,5.743451199467734
8,0,10,2,14,0,6,0,23.3546423894492
8,0,4,4,4,4,0,16,22.700975418737688
8,0,4,0,2,0,26,0,25.476550650701945
8,0,2,2,0,8,2,4,0.976226035275344
8,0,0,2,16,8,0,6,24.836794146371503
6,14,2,8,0,8,0,0,30.440276713827014
6,12,6,2,6,0,6,2,1.3247823722700347
6,12,4,0,0,8,2,0,81.39251556637805
6,10,12,2,6,2,0,0,105.69802428886881
6,10,8,4,0,2,4,2,1.1445544147898465
6,8,4,6,2,2,6,6,-0.3393226596881986
6,8,0,6,0,4,8,6,15.795977348555482
6,6,6,14,0,2,6,0,27.848351370504854
6,6,4,12,4,4,2,0,-0.4506620183382299
6,4,8,2,8,4,2,4,1.1333895646015626
6,4,2,4,8,6,2,0,0.07745212395611155
6,4,0,2,4,6,8,6,0.36573770165769215
6,4,0,2,2,8,2,10,-0.7012666045848077
6,4,0,0,10,8,0,0,83.49779648530462
6,4,0,0,2,18,4,6,94.99671057927586
6,4,0,0,0,2,8,2,15.32417486367759
6,2,10,14,2,2,2,2,-2.871573467722309
6,2,10,0,10,8,4,0,8.229335105323129
6,2,8,0,2,4,0,4,0.30953696472514725
6,2,6,2,0,12,4,4,0.29393166325911796
6,2,4,12,2,0,2,12,23.863081938320352
6,2,4,6,6,8,0,4,-0.04820646906873404
6,2,2,12,2,16,0,0,6.871843598000262
6,2,2,8,0,8,12,2,80.16610869973836
6,2,2,4,0,0,0,18,131.26743652831595
6,2,2,0,0,0,0,2,82.37016613054229
6,2,0,16,14,0,0,2,1.8467056191272673
6,2,0,12,4,2,4,8,0.5065634167851103
6,2,0,6,2,4,10,4,-1.1187232630544097
6,2,0,6,0,18,6,0,75.52751421191707
6,2,0,2,8,16,4,0,53.924996738496155
6,2,0,0,14,10,0,4,55.0339447252545
6,2,0,0,0,8,2,10,-0.4692471820717619
6,0,10,14,8,2,0,0,70.49779824476803
6,0,8,4,12,4,0,6,31.344847348783567
6,0,8,0,0,6,16,2,46.71989293082051
6,0,6,0,0,6,0,10,13.70808121486022
6,0,4,20,2,6,0,0,26.0183715523828
6,0,2,4,10,8,4,6,1.525322055701309
6,0,2,0,14,2,6,10,25.37028952743091
6,0,2,0,4,16,8,2,10.550042619340598
6,0,0,14,6,6,2,2,0.07284981990139705
6,0,0,14,0,14,2,2,76.02017801554571
6,0,0,14,0,4,8,2,18.562033652158267
6,0,0,6,2,8,10,4,-0.7494889187918878
6,0,0,4,16,4,6,0,0.6055278830437805
6,0,0,4,0,8,8,6,1.6468987163387803
6,0,0,0,10,4,4,8,7.67280585367272
5,5,5,5,4,5,4,4,-1.0846450744865703
5,5,5,5,4,4,4,4,0.5070998175012985
5,5,5,4,4,5,4,4,1.4867499568988436
5,5,5,4,4,4,4,4,1.4110621551603852
5,5,4,5,4,5,4,5,1.0712394712977882
5,5,4,5,4,5,4,4,-0.44823634508793675
5,5,4,5,4,4,4,4,0.006159277633157763
5,5,4,4,5,5,4,4,-0.7081147716794821
5,5,4,4,5,4,4,4,-0.6462804102559826
5,5,4,4,4,5,4,4,0.9709345521755632
5,5,4,4,4,4,4,4,-1.314781601766266
5,4,5,5,5,5,5,4,0.29343435517704447
5,4,5,5,5,5,4,4,-2.063101001349945
5,4,5,5,5,4,5,4,0.4644448463173377
5,4,5,5,5,4,4,4,-1.3410173687099292
5,4,5,5,4,5,5,4,2.712202257474106
5,4,5,5,4,5,4,5,1.0002086010537887
5,4,5,5,4,5,4,4,0.3505531487371941
5,4,5,5,4,4,5,4,0.4552325215463621
5,4,5,5,4,4,4,5,-1.7269056380503198
5,4,5,5,4,4,4,4,-0.020560673550646627
5,4,5,4,5,5,5,4,3.278214524903034
5,4,5,4,5,5,4,5,-0.5739665981889719
5,4,5,4,5,5,4,4,1.4718565941325052
5,4,5,4,5,4,5,4,0.36998194940748197
5,4,5,4,5,4,4,5,-0.23857796191403494
5,4,5,4,5,4,4,4,-1.2424622918151684
5,4,5,4,4,5,5,4,-0.5443416935911634
5,4,5,4,4,5,4,5,2.1361800912560374
5,4,5,4,4,5,4,4,-0.22908084148389748
5,4,5,4,4,4,5,4,-0.25436110896056546
5,4,5,4,4,4,4,5,2.5429882072963697
5,4,5,4,4,4,4,4,2.6982006734042345
5,4,4,5,5,5,5,4,-0.22550647449103903
5,4,4,5,5,5,4,5,1.8027568257165518
5,4,4,5,5,5,4,4,1.4231311438141547
5,4,4,5,5,4,5,4,0.6128784131034273
5,4,4,5,5,4,4,5,-0.534279029543004
5,4,4,5,5,4,4,4,2.149862369423722
5,4,4,5,4,5,5,4,0.5193373126557584
5,4,4,5,4,5,4,5,-0.7320845036718496
5,4,4,5,4,5,4,4,-1.3301875996575037
5,4,4,5,4,4,5,4,-0.19587822298777854
5,4,4,5,4,4,4,5,0.2954014879913197
5,4,4,5,4,4,4,4,1.7667468694785906
5,4,4,4,5,5,5,4,0.534016669468445
5,4,4,4,5,5,4,5,-0.2671019231882339
5,4,4,4,5,5,4,4,0.1696961773007601
5,4,4,4,5,4,5,4,0.2233799081442821
5,4,4,4,5,4,4,5,-0.0567990029201256
5,4,4,4,5,4,4,4,0.35079194975042943
5,4,4,4,4,5,5,4,2.1177561237790754
5,4,4,4,4,5,4,5,-0.21729675676273838
5,4,4,4,4,5,4,4,-1.1499587361881358
5,4,4,4,4,4,5,4,-0.29171776744479333
5,4,4,4,4,4,4,4,1.2061392249854177
4,16,4,0,4,6,0,6,64.8016057895732
4,16,4,0,2,0,12,2,10.907696823128052
4,14,4,2,2,4,2,6,-0.3396677485419963
4,12,2,0,4,0,0,2,64.32669969480413
4,10,8,8,0,0,2,2,-0.04725907312655378
4,10,0,0,2,10,0,4,24.518166360271678
4,8,14,4,0,0,4,6,79.60296377619078
4,8,8,6,2,4,2,4,0.3082675783581987
4,8,8,4,2,0,6,0,-1.4024839701854837
4,8,4,6,10,0,0,6,0.6409933465285615
4,8,4,2,20,0,0,0,48.39639998932579
4,8,0,4,6,6,4,6,-0.7961652933343186
4,8,0,2,6,8,8,4,-0.6971042023863736
4,6,12,8,4,4,0,2,-1.165301651493569
4,6,10,2,2,12,0,0,-1.7302462282195754
4,6,8,8,4,0,0,4,0.4560097416500548
4,6,6,0,14,2,2,4,0.1754380894062268
4,6,2,10,10,4,2,0,-0.836908910584657
4,6,2,4,8,2,0,4,1.8102217851042213
4,6,0,12,0,12,0,6,19.032944020458757
4,6,0,10,4,10,0,4,-1.3095257289229623
4,6,0,6,2,2,2,16,-0.11428723395247772
4,6,0,4,16,2,0,0,84.84899019009592
4,5,5,5,5,5,4,4,-0.07700539286878089
4,5,5,5,4,5,4,4,-0.3974138792392384
4,5,5,5,4,4,4,4,-1.4571513460704444
4,5,5,4,5,5,4,4,0.3213705313868223
4,5,4,5,4,5,4,4,-0.6026230530481709
