10,0,0,0,4,0,0,0,0,4,0,0,6,4,2,0,0,4,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,2,0,2,2,0,2,0,13.991807510484097
8,6,0,0,0,0,2,2,4,0,0,0,2,2,0,0,4,0,0,2,0,4,0,0,0,0,4,0,0,2,0,0,0,0,0,6,0,2,0,0,9.842697764450085
8,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0,0,2,0,0,0,2,6,0,0,0,2,0,2,2,0,4,4,2,2,7.7538426707608386
8,2,2,2,4,2,4,2,4,2,2,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.691431190374566
8,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,4,4,8,2,2,0,0,0,0,0,8,0,0,0,0,2,0,0,0,22.134076284612338
6,4,0,2,0,0,2,0,8,0,4,4,0,0,0,0,0,0,0,0,2,0,0,2,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,8,14.243481831030206
6,0,2,2,2,0,0,0,0,0,2,4,0,2,4,0,0,0,0,0,0,2,0,8,0,6,0,0,0,0,0,0,0,0,6,0,0,2,2,0,14.588533377821426
6,0,2,0,0,0,8,2,0,0,0,0,0,2,4,0,0,0,0,2,0,0,4,0,6,0,0,0,2,0,2,0,0,0,0,2,4,0,0,4,3.097929094949356
6,0,0,2,0,2,4,0,2,0,0,4,0,0,0,2,2,0,0,0,0,2,0,4,0,0,0,0,0,0,2,2,0,6,0,0,0,2,6,2,0.6517159702306392
6,0,0,0,0,0,2,0,2,0,0,0,0,4,0,0,2,10,2,0,0,0,0,0,2,2,0,4,0,0,0,0,2,0,0,0,0,8,0,2,8.397863054341485
6,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,4,0,0,0,0,2,0,0,2,4,0,0,8,0,4,0,0,0,2,0,0,2,0,2.927602000421817
4,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,2,2,0,2,0,2,4,2,2,0,2,0,0,1.0493004566111894
4,4,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,2,0,0,2,0,0,0,2,0,10,6,0,10.848427900932228
4,2,2,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,2,2,6,4,4,0,0,2,0,0,2,2,0,0,0,2,0,0,0,8,0,14.231851610165357
4,2,0,2,0,0,2,2,0,6,2,4,2,0,0,0,0,0,0,0,0,0,0,4,2,2,4,6,0,0,2,0,2,0,0,0,0,2,0,0,17.616376678335094
