10,0,2,2,0,0,2,0,0,0,0,4,0,2,0,0,0,4,0,0,0,2,2,2,0,2,0,0,2,0,0,4,0,2,0,2,4,2,0,0,7.011939590825661
6,8,0,0,0,2,2,0,0,0,0,0,2,2,0,2,4,0,0,0,2,0,0,0,2,6,0,0,0,0,2,0,2,0,0,0,2,2,4,0,4.974863031161571
6,4,0,0,0,0,0,0,4,2,2,2,0,4,0,0,2,0,2,0,0,4,0,2,0,2,0,0,0,0,4,2,0,0,0,2,4,0,2,0,3.838830099788511
6,2,2,2,2,0,0,0,0,0,0,0,4,0,2,0,2,2,0,0,0,0,0,0,2,0,2,0,4,2,0,2,0,0,2,0,4,2,4,0,3.448380212319329
6,0,0,2,0,0,0,4,0,0,0,0,2,2,0,2,0,0,2,4,0,2,0,4,2,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,10.480703698920168
4,4,0,0,8,2,4,0,0,0,4,0,0,0,0,8,0,2,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7843167134820364
4,2,2,2,2,4,4,2,4,4,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.61714485697171
4,2,2,2,2,0,0,0,10,0,0,0,10,4,2,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.931064886925103
4,2,2,0,0,0,0,0,2,0,0,0,2,6,2,0,4,0,0,2,0,0,4,0,2,0,4,4,2,0,0,0,0,2,2,0,0,0,0,4,6.541622043008687
4,2,0,2,0,4,0,0,4,0,0,0,0,4,0,0,0,0,2,0,0,8,0,2,0,0,0,2,0,4,0,6,2,0,0,0,0,0,2,0,12.83818186210719
4,2,0,0,2,0,2,2,2,0,0,4,0,0,2,0,2,0,0,0,2,0,4,0,4,0,2,4,0,0,2,2,4,2,0,0,0,0,0,0,34.75763516067507
4,2,0,0,0,0,2,0,4,2,0,0,4,0,0,0,4,0,2,0,0,6,2,0,2,0,2,0,4,0,0,2,0,2,0,4,0,2,0,0,21.0267205786806
4,0,4,2,2,0,4,0,4,0,2,0,0,0,6,0,0,0,2,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1.4360066906667526
4,0,2,4,8,0,4,0,4,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,4,0,2,2,0,2.3403323823255566
4,0,2,2,0,2,6,0,2,0,0,0,4,0,0,0,0,2,0,0,0,4,0,4,0,0,2,0,0,0,2,0,0,0,6,6,0,0,0,0,3.533159990328944
4,0,0,6,4,6,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,2,4,0,0,2,2,0,2,2,2,6.94542763557412
4,0,0,2,2,0,0,0,0,2,2,0,2,0,0,2,0,0,0,4,0,0,2,0,8,2,0,4,0,0,2,0,0,0,4,0,0,0,2,2,12.82970543064034
4,0,0,2,0,2,0,0,2,2,0,0,0,0,0,2,2,0,0,2,0,2,0,0,2,0,2,0,2,0,0,0,2,8,4,0,2,2,4,0,4.416329763265531
4,0,0,2,0,0,0,0,4,6,0,0,0,0,0,0,2,0,0,0,0,8,2,0,2,0,4,2,2,2,0,2,4,0,0,0,0,0,2,0,5.617558941317664
4,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,0,0,4,0,10,0,0,0,2,0,0,0,0,4,0,0,6,0,7.389738534817808
4,0,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,2,2,4,4,2,2,0,0,8,0,0,6,0,2,11.932510502503373
2,16,4,0,6,0,0,0,2,0,6,0,2,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19.963275215008945
2,8,0,0,0,4,0,2,2,0,0,0,0,0,0,2,0,0,4,4,4,0,0,0,0,4,0,0,6,0,4,0,0,0,0,0,4,0,0,0,30.414068172063203
2,4,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,2,4,2,0,0,0,2,10,0,0,0,0,0,0,4,2,0,2,4,0,2,0,6.111183245064638
2,4,0,2,0,0,2,0,0,0,6,0,2,2,0,0,2,0,0,0,0,0,8,0,4,0,4,2,0,0,0,0,4,0,2,0,4,0,0,0,2.6073984189365866
2,4,0,0,4,0,0,0,2,10,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,2,2,4,0,0,0,0,0,4,0,2,0,4,0,0,4.5453238724480185
2,4,0,0,2,0,0,4,2,2,2,0,4,0,2,2,0,2,0,4,0,0,2,0,0,0,0,0,0,6,0,0,0,0,2,4,0,4,0,0,10.961741212713767
2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,-1.135878746180694
2,2,0,4,2,6,2,2,2,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,0,0,0,0,0,2,0,4,0,0,2,2,0,0,0,0,5.847228975299194
2,2,0,4,2,4,0,0,0,4,2,0,2,2,0,6,0,0,0,0,0,0,4,0,0,4,2,2,0,0,0,0,0,4,0,0,0,0,2,2,5.65040222977
2,2,0,0,8,0,0,0,6,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,8,4,0,0,2,2,0,0,0,2,2,0,2,0,10.409864183982243
2,2,0,0,6,2,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,2,0,4,2,2,0,2,2,2,4,2,0,2,4,0,0,2,0,2.903293124404626
2,2,0,0,2,4,2,2,6,0,4,2,2,0,0,2,0,0,0,4,0,0,0,0,0,2,4,0,2,0,2,0,2,2,2,0,0,0,0,0,8.900117772521797
2,2,0,0,2,2,6,2,4,0,0,0,0,0,0,0,0,2,2,2,4,2,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,2,0,4.65311504261388
2,2,0,0,2,2,0,0,4,2,0,0,0,6,4,2,4,0,4,0,0,0,2,2,0,0,0,2,2,0,0,0,0,8,0,0,0,0,0,0,29.191888019712493
2,2,0,0,0,0,0,0,2,0,0,2,2,0,2,0,2,0,0,2,0,4,0,6,2,2,0,0,0,2,0,0,4,0,6,2,0,4,2,0,4.30584437278417
2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1.0239086076315667
2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0.2902283593466479
