12,2,0,0,2,0,0,0,4,4,0,0,0,0,2,0,2,0,0,4,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,6,2,0,4,0,5.768635974013739
12,0,2,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,10,4,2,0,0,0,2,0,0,2,2,2,0,0,11.081213546093265
8,6,0,2,0,0,2,0,2,0,0,6,0,0,2,0,0,0,0,6,0,0,0,0,6,2,0,2,2,0,0,0,2,0,0,0,0,0,0,2,18.076743169573014
8,4,0,0,0,2,2,0,0,0,0,0,2,2,6,0,2,2,2,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,2,2,0,2,0,4,6.443451924555249
8,2,4,2,0,0,2,0,6,0,0,0,0,0,2,0,4,0,2,2,0,0,0,2,2,0,0,0,0,0,0,4,2,4,0,0,2,0,0,0,12.822694042017238
8,0,4,2,0,0,0,0,2,2,2,0,2,0,0,0,0,0,4,0,0,2,0,0,8,0,0,6,0,0,0,4,0,0,0,0,2,2,0,0,23.247989161285325
8,0,2,0,0,2,0,4,2,2,0,4,0,0,2,0,2,2,0,0,2,0,2,2,0,2,0,4,0,0,0,0,0,0,0,0,4,0,4,0,11.446952476424247
8,0,0,0,0,2,2,2,0,0,0,0,2,0,2,6,0,2,0,2,2,2,2,2,0,2,0,0,0,4,6,0,0,0,0,0,0,0,0,0,1.5767528488170872
8,0,0,0,0,0,0,2,0,2,6,2,2,0,0,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,4,2,0,4,6.57272246282824
6,2,4,4,2,2,2,4,0,0,0,8,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,2,4.5915802598162365
6,0,6,0,0,0,2,2,0,0,0,2,4,2,0,0,0,0,4,12,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,3.312847262911463
6,0,2,2,2,2,6,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,4,0,4,0,2,0,0,8,0,8.180684970162606
6,0,2,0,6,0,0,4,0,0,0,0,2,2,2,0,2,0,2,2,0,0,0,0,2,2,0,0,4,4,2,0,2,2,2,0,0,0,0,0,11.369188717943748
6,0,0,4,0,0,2,0,0,0,0,8,2,0,2,0,0,0,2,2,0,0,2,0,2,0,2,0,0,0,2,2,0,0,0,0,2,0,6,0,17.18758967099432
6,0,0,2,0,0,2,0,0,0,6,0,0,4,4,0,0,2,0,0,2,0,0,0,0,8,0,0,0,0,4,2,2,0,0,2,0,0,2,0,29.481939477716328
6,0,0,2,0,0,0,4,2,2,0,2,0,0,0,0,4,2,0,2,0,2,4,0,2,0,6,0,0,2,0,0,0,2,2,0,0,4,0,0,5.571642570657467
6,0,0,0,0,2,8,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,4,2,2,4,6,0,2,0,2,0,0,0,2,4.717577742132844
4,2,0,0,2,2,0,2,2,2,0,0,0,0,0,8,0,2,0,2,2,0,2,2,2,4,6,0,0,2,2,0,0,0,0,0,0,0,0,0,10.475493035129684
4,2,0,0,0,2,4,2,0,2,0,0,4,0,2,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,2,6,0,0,3.950554507083813
4,2,0,0,0,2,0,6,6,0,2,4,0,4,0,2,2,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,6,0,0,5.758463453874181
4,0,6,2,0,0,2,4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,10,0,0,0,2,0,0,0,0,0,2,2,0,4,0,2,4,35.72157574764272
4,0,6,0,4,0,8,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,4,0,0,0,0,8,0,2,4,0,0,2,0,0,0,20.629668694730285
4,0,6,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,2,0,0,2,4,0,0,2,0,0,0,4,2,0,2,0,0,2,2,15.784662926162381
