24,4,6,2,2,0,0,0,2,0,13.599895712633577
20,0,2,0,0,0,8,0,2,0,30.326540560864018
18,2,0,0,8,0,4,0,2,4,39.288545648199424
14,12,4,4,0,0,0,4,2,0,74.33333543596174
14,4,2,2,2,0,0,0,0,4,69.63798061258774
14,2,12,4,8,0,0,0,0,0,47.08814280537413
14,2,0,0,0,2,8,0,4,6,10.132317959180762
14,0,4,6,2,2,2,0,10,0,63.75246382761174
14,0,4,0,2,0,2,2,8,0,9.388359423106698
14,0,2,6,4,4,2,4,4,0,16.217269981356374
14,0,2,0,6,6,0,2,2,0,51.389110329664234
12,12,0,2,2,0,4,2,6,0,22.46850252619142
12,8,4,8,2,0,2,4,0,0,66.01491343350811
12,6,2,4,2,2,0,0,12,0,21.81497532355137
12,4,2,0,0,8,2,2,0,2,18.192162961004108
12,2,2,0,0,4,0,8,4,0,2.1055437683272307
12,2,0,2,0,0,0,0,14,4,40.52202657046548
10,10,2,2,2,0,2,12,0,0,46.380650904330835
10,6,6,6,0,0,2,0,4,6,1.4291840143057004
10,6,6,0,0,2,4,8,0,4,3.74892201598959
10,6,2,6,0,2,4,0,4,2,106.20737409359737
10,4,6,4,0,2,0,6,2,6,11.744021632557727
10,4,2,4,10,0,6,2,0,2,3.475544343818973
10,2,4,2,2,8,8,4,0,0,2.840033542520712
10,2,4,2,2,8,2,0,0,0,56.089826986807125
10,2,0,2,8,4,2,4,0,0,65.15712427584178
10,2,0,0,4,0,0,6,12,6,44.73204438118181
10,0,4,4,4,0,6,0,0,6,91.05832740004047
10,0,4,4,0,6,0,14,2,0,28.685445783506232
10,0,4,0,6,2,4,2,2,0,45.17436832953158
10,0,2,2,8,2,2,12,0,0,30.07169712729899
10,0,0,22,0,0,0,2,0,6,32.03154493656091
10,0,0,4,0,0,14,0,8,2,20.948395878590013
10,0,0,2,2,2,2,6,0,16,0.358800082303762
8,8,10,2,2,4,2,0,2,2,35.22928098034567
8,6,2,4,0,0,4,2,2,8,60.1066368010616
8,4,4,4,0,0,0,6,6,0,11.775177254678994
8,4,0,2,0,0,2,2,0,0,37.11958529004271
8,4,0,0,8,2,2,4,2,4,69.53730749599826
8,2,4,12,0,2,0,6,0,4,112.33893368022704
8,2,2,14,0,0,0,4,6,4,19.244753899169627
8,2,2,0,4,0,14,0,2,8,45.401715138726686
8,2,0,2,0,0,12,0,2,8,24.442840163357523
8,0,10,2,0,6,0,12,2,0,120.84312131209106
8,0,2,4,0,6,0,4,10,2,28.360361750357573
8,0,0,2,4,2,2,6,2,8,17.14829024943575
8,0,0,0,4,8,2,0,0,10,71.66072217902625
8,0,0,0,2,0,16,8,2,2,18.330060316649448
6,12,2,0,0,0,8,0,0,2,13.823893004355735
6,12,0,2,14,0,4,2,0,0,5.6734758314293945
6,8,6,4,0,0,12,0,0,4,108.59485268669376
6,8,6,0,10,4,0,0,2,4,9.87783021577143
6,8,0,2,16,0,0,0,4,4,42.69999944974499
6,8,0,2,8,2,4,2,0,4,1.2839649449657693
6,8,0,0,4,2,2,0,4,6,38.78996550425933
6,6,6,2,2,10,0,0,2,2,17.238005305488084
6,6,0,0,2,4,14,0,4,2,15.315277155118789
6,4,4,2,2,8,10,2,0,2,5.19481891673838
6,4,0,6,2,0,2,0,8,6,7.1941277694003585
6,4,0,4,2,4,4,2,4,0,0.19160817915318307
6,4,0,2,0,6,2,2,0,14,84.57929117959925
6,4,0,0,4,18,4,2,0,0,8.01230488099844
6,4,0,0,4,10,0,6,4,0,24.252800464854122
6,4,0,0,4,0,14,0,8,2,25.328678488912253
6,2,16,0,0,6,0,2,8,0,10.275496333173631
