22,4,2,0,0,0,8,4,0,0,79.20804602989247
16,0,0,2,4,4,4,2,2,6,11.186305422636329
16,0,0,0,2,10,2,2,0,2,1.5369368121332527
14,14,2,2,0,0,0,0,0,0,51.9715966386817
14,4,0,0,12,2,0,0,0,6,15.196333884744586
14,2,4,0,0,6,2,10,2,0,59.0267702761632
14,0,0,0,14,2,0,0,0,6,80.82089021776598
14,0,0,0,0,10,0,2,0,12,58.57106814190478
12,6,2,6,4,2,0,0,0,8,35.28556440487739
12,2,2,4,8,2,4,0,0,6,24.80394311213983
12,2,0,0,0,4,0,4,14,2,0.7944327795829341
12,0,8,0,2,4,2,0,8,0,136.92171349798028
12,0,4,10,8,4,0,0,2,0,55.043882660947965
12,0,4,4,2,4,2,2,6,2,48.536178624825766
10,22,0,0,0,0,0,0,0,0,63.869039576713064
10,4,10,0,6,0,4,2,4,0,85.28073906395133
10,4,0,2,0,6,0,10,6,2,40.14888180798158
10,2,6,8,0,2,2,6,2,2,38.74180641731426
10,2,6,2,2,10,2,0,2,0,29.133467009154156
10,2,2,2,0,10,0,2,2,10,79.9790874078372
10,2,0,0,2,0,10,4,6,6,34.744123924914994
10,0,2,2,6,2,0,8,2,0,9.656863690672958
10,0,2,2,6,2,0,0,4,0,37.212507778939354
10,0,2,2,2,0,6,8,6,2,18.634183084646452
8,4,0,0,4,2,4,14,2,0,14.11365705945041
8,2,2,12,6,0,0,4,0,2,23.69245612665212
8,2,0,6,12,0,2,2,2,2,31.417203810663214
8,2,0,6,10,0,2,0,2,0,11.04215220493812
8,2,0,4,10,12,2,0,0,0,24.09767865908932
8,0,2,2,2,0,16,6,0,4,8.82849201434491
8,0,2,0,4,0,4,2,16,0,43.93322275009931
8,0,0,0,6,0,6,6,4,2,6.779729379880695
8,0,0,0,0,0,0,6,0,4,37.74434468542891
6,14,2,8,0,4,0,0,0,2,70.37651106957654
6,12,4,0,4,2,2,4,2,0,50.809569661980724
6,10,6,0,14,0,0,2,0,0,42.9254026378082
6,8,6,4,0,2,10,0,2,0,88.9177632574335
6,8,4,2,2,12,0,0,0,2,41.91979524143123
6,8,0,6,12,2,6,0,0,0,49.87731354380718
6,4,4,8,0,0,4,14,0,0,12.383079492654858
6,2,2,4,4,6,4,2,6,4,0.040494984291105006
6,0,6,6,4,2,14,0,0,0,7.278460766568876
6,0,6,2,12,0,0,6,0,4,14.043035497379838
6,0,2,10,2,6,0,0,2,4,38.717937869028304
6,0,2,2,18,0,2,0,4,4,18.42722608982077
6,0,2,2,14,4,4,8,0,0,32.97480850428248
6,0,0,24,0,0,2,2,4,0,7.723395740936636
4,16,4,0,6,2,2,0,0,4,55.48328440455763
4,14,6,4,0,0,0,4,2,2,72.37777045629818
4,14,4,0,0,6,2,2,2,2,1.6439607431665777
4,12,0,4,10,6,0,0,2,0,10.577619960582705
4,10,6,2,0,0,10,0,2,4,48.20474931515214
4,10,4,2,0,6,0,0,4,4,4.505505524642866
4,8,0,0,10,4,6,2,0,6,54.90174626449349
4,6,6,0,2,4,10,2,4,0,63.45588037606892
