22,2,6,2,0,0,0,0,0,6,47.947335344552464
22,0,0,0,0,8,0,2,2,2,39.33535969543687
14,18,0,0,0,0,0,2,2,2,54.614125240174204
14,4,2,2,2,4,0,10,0,0,1.115780549626401
14,4,0,0,4,6,4,6,0,2,31.612360853231202
14,2,0,4,2,8,2,0,2,4,45.220307255588935
14,2,0,0,0,2,4,10,0,8,92.58165148007886
12,8,6,0,0,4,8,0,0,0,2.219430406681197
12,0,6,4,0,2,8,4,2,0,8.612053817247855
12,0,2,2,2,4,12,4,2,0,39.623480651635354
12,0,2,0,20,2,2,0,0,2,12.601805325878892
12,0,0,14,2,0,0,0,0,10,62.27287526212635
12,0,0,2,2,2,0,2,6,8,12.684827257074375
10,4,4,0,10,0,6,0,0,6,28.006621309967766
10,2,4,4,6,0,0,0,8,2,109.42819164868621
10,2,4,0,0,6,2,8,2,0,101.17642742777362
10,2,2,2,10,4,0,2,8,0,2.9087657242497755
10,0,0,6,0,2,10,0,2,4,86.37989393083869
10,0,0,0,2,12,4,0,2,8,36.78641116165473
8,14,6,4,2,2,0,0,0,0,85.58347985593198
8,14,4,2,2,2,0,0,0,2,22.072999989108183
8,10,10,4,0,0,0,0,4,0,32.34947194828735
8,6,6,0,0,8,2,2,0,0,94.6080176117925
8,6,4,4,14,0,0,2,2,0,17.65725297647513
8,4,6,0,0,2,12,6,0,2,40.67998581995751
8,4,0,4,4,2,2,6,2,0,57.69887417066953
8,4,0,2,20,2,2,0,0,2,36.56898996338761
8,2,18,4,0,0,2,2,4,0,49.290484256886465
8,2,2,2,4,0,4,0,4,6,5.159313716910332
8,2,0,4,0,4,0,0,0,0,16.405530685822622
8,0,8,0,6,12,2,0,0,2,47.30078579025213
8,0,4,0,0,10,2,6,4,0,26.73443230251708
8,0,2,6,4,12,2,2,0,2,6.333167961944067
8,0,0,4,6,2,2,0,14,2,10.611330915971617
8,0,0,2,6,10,0,0,10,2,14.878727325404908
8,0,0,2,2,2,0,10,6,2,13.232318430202344
6,10,6,4,6,0,4,2,0,0,3.61835145660664
6,10,4,2,10,2,2,0,0,0,39.102578594576194
6,6,8,0,4,0,2,0,0,10,89.53741960741698
6,6,6,0,0,6,0,12,0,0,6.079637543751049
6,4,4,2,2,4,0,6,0,10,50.94652984871338
6,4,4,2,0,14,0,0,0,8,40.33252752518916
6,4,2,2,2,0,6,0,4,2,-0.7700300434350027
6,4,0,8,8,2,2,0,0,0,1.055648079787772
6,2,10,2,4,0,6,2,2,4,0.08674622975651562
6,2,4,4,0,2,2,0,2,12,21.85719832876894
6,2,4,2,8,0,10,0,8,0,23.190317179354007
6,2,4,0,2,8,10,2,0,4,9.827923809193686
6,2,2,2,6,0,8,2,4,0,63.850197484826424
6,2,0,0,8,0,8,0,4,6,16.71034549458924
6,2,0,0,6,6,8,8,0,2,4.358680378042271
6,0,0,8,0,0,4,6,6,4,106.23147596152715
6,0,0,6,0,2,4,4,8,6,88.84069080726695
6,0,0,2,10,10,4,0,6,2,64.45288685550686
4,12,6,0,2,0,0,10,2,2,37.34769115220131
4,10,0,2,6,0,12,2,0,0,7.852543107007355
4,8,4,8,8,0,0,4,0,2,9.14089294625849
4,8,4,0,4,0,0,4,0,10,32.1038022816137
