28,2,10,6,4,0,0,0,0,0,73.04798055562097
26,6,4,2,4,0,4,12,0,0,21.561653903454403
24,18,2,0,4,0,0,4,4,4,43.71198504858567
24,0,2,8,0,8,0,0,2,16,2.0427864437351837
22,14,2,0,2,4,2,0,8,0,38.76801605961101
22,8,4,12,0,0,0,10,0,0,11.334092368137846
20,0,6,0,6,2,0,6,14,6,20.842746269341834
18,8,0,8,0,0,12,4,0,8,18.29692832519726
18,6,2,8,0,4,0,0,2,16,18.003362951953495
18,2,0,0,12,6,6,4,6,4,7.51795373331093
16,12,0,6,0,6,4,6,4,4,8.18084764989046
16,6,4,4,2,0,14,0,10,0,4.5429504609111095
16,6,2,2,2,8,10,10,0,2,7.375685745263197
16,4,4,6,0,2,2,8,14,2,8.036716390186017
14,18,0,0,0,12,2,0,8,4,33.95768687364958
14,12,2,4,0,0,10,6,2,10,15.541876292180612
14,8,12,2,0,0,0,18,4,2,8.995175667236088
14,6,2,10,4,2,0,4,0,10,37.57047073409836
14,4,14,0,8,0,12,2,0,4,63.80523092229345
14,4,0,10,14,2,0,0,4,8,10.701101407800872
14,2,6,0,2,6,18,6,0,6,14.620796874245585
14,0,10,12,2,4,8,2,4,2,84.91969267350117
14,0,2,4,18,16,0,2,0,4,64.15619107231265
12,6,4,2,4,2,4,18,0,8,24.660286177156742
12,6,0,6,0,4,14,6,4,8,64.86431931256325
12,6,0,6,0,0,10,20,4,0,73.76968314875867
12,4,4,6,4,0,2,0,4,24,50.86157066313075
12,2,6,12,0,0,8,0,6,8,13.340758113979492
12,2,0,6,0,2,0,12,2,20,1.5257035161574126
10,14,6,6,0,4,6,2,0,10,42.95187705926617
10,10,0,6,0,0,24,0,8,2,42.90203644733881
10,8,4,4,0,12,0,10,0,6,6.976569258152805
10,6,10,6,0,2,10,10,2,2,38.48882786822647
10,6,2,6,14,8,0,8,0,6,47.29796760470553
10,6,0,0,8,2,8,4,2,18,6.664655915078585
10,4,10,4,0,0,2,4,8,8,20.33770345818039
10,4,2,4,6,0,4,6,20,4,25.748081724125615
10,4,2,0,10,6,0,10,12,0,3.1129581800175394
10,2,12,4,6,0,0,4,0,2,50.623969030507375
10,2,12,2,0,0,10,0,14,6,30.677463756162567
10,2,4,6,0,2,20,4,0,2,86.17956116279846
10,2,2,2,14,8,2,4,4,10,50.08651370996689
10,0,22,2,0,4,2,6,6,2,58.57963474696537
10,0,18,4,0,4,0,6,0,2,45.14957952291588
10,0,12,4,0,6,4,20,0,0,18.358876861281985
10,0,6,6,0,4,6,14,0,0,13.686041877596015
10,0,6,0,2,2,12,4,4,10,19.398430976904134
8,18,12,2,6,2,0,4,4,0,34.79901439249775
8,14,2,0,4,4,6,14,2,2,5.504988043772692
8,14,0,8,2,2,12,0,6,2,15.929757555116863
8,10,4,6,18,4,0,10,0,0,106.89743074952365
8,8,0,6,2,2,2,2,12,0,62.482285711592276
8,4,6,2,0,6,2,0,24,0,62.59430843885158
8,4,6,0,6,2,8,2,4,16,55.266241827277426
8,4,2,6,2,0,10,12,0,0,78.47631493227436
8,2,2,8,20,0,2,4,2,12,20.969555812143724
8,0,10,6,0,4,24,0,6,2,33.20117573678967
6,22,2,4,0,10,4,0,4,4,23.08960516912651
6,20,12,2,2,2,4,4,2,2,12.423328985807029
6,18,2,8,2,2,2,2,10,2,52.53144995607831
6,12,12,0,2,8,2,0,2,2,3.796987048460068
6,12,4,16,2,6,0,0,0,14,16.279065287999583
6,12,0,4,10,0,0,2,4,12,34.4577692205201
6,10,2,8,4,4,2,0,6,0,6.860593101112319
6,8,10,0,22,2,2,2,4,0,71.99585202954988
6,6,12,10,0,2,2,10,6,2,18.90723431717597
6,6,6,6,5,4,6,6,6,6,-0.39903292028060955
6,6,6,6,5,4,6,6,5,6,-0.1890830300500067
6,6,6,6,5,4,5,6,6,6,0.741095375612271
6,6,6,6,5,4,5,6,5,6,0.449587975179934
6,6,6,5,6,4,6,6,5,6,0.4874973086264054
6,6,6,5,5,5,6,6,6,6,-0.45760706735557966
6,6,6,5,5,5,6,6,5,7,0.6662154994786252
6,6,6,5,5,5,6,6,5,6,-1.4909404530899972
6,6,6,5,5,5,5,7,5,6,0.6566614016039585
6,6,6,5,5,5,5,6,6,6,0.04772607430205187
6,6,6,5,5,5,5,6,5,6,0.03489036438448083
6,6,6,5,5,5,5,5,5,7,0.3303295494543232
6,6,6,5,5,4,6,7,5,6,1.4836427690276868
6,6,6,5,5,4,6,6,6,6,0.695160082220229
6,6,6,5,5,4,6,6,5,7,-1.2282509621544828
6,6,6,5,5,4,6,6,5,6,0.04781827597005652
6,6,6,5,5,4,5,7,6,6,-0.7102239221433927
6,6,6,5,5,4,5,7,5,7,0.020774217528738394
6,6,6,5,5,4,5,7,5,6,-0.7382367668873487
6,6,6,5,5,4,5,6,6,7,-0.9985854396836918
6,6,6,5,5,4,5,6,6,6,1.0805293592268517
6,6,6,5,5,4,5,6,5,7,0.33247704376548026
6,6,6,5,5,4,5,6,5,6,0.4910482987481984
6,6,5,6,5,5,6,6,5,7,1.3425625238405587
6,6,5,6,5,5,6,6,5,6,-0.9390762915246472
6,6,5,6,5,5,5,6,5,7,2.1990958311167725
6,6,5,6,5,5,5,5,5,6,0.48153484470886926
6,6,5,6,5,4,6,6,6,6,-0.5662699898739392
6,6,5,6,5,4,6,6,5,6,-1.1779974553678174
6,6,5,6,5,4,6,5,6,6,-0.9809355060559131
6,6,5,6,5,4,5,6,5,6,0.540262053190993
6,6,5,5,6,5,6,6,6,6,0.2807538546416643
6,6,5,5,6,5,6,6,5,6,-0.7558257221723087
6,6,5,5,6,5,5,6,5,6,0.7016525927584242
6,6,5,5,6,4,6,6,6,6,0.3026483759712433
6,6,5,5,6,4,6,6,5,7,1.2716644299713051
6,6,5,5,6,4,6,6,5,6,0.6745539240325921
6,6,5,5,6,4,6,5,5,6,-2.041391547287655
6,6,5,5,6,4,5,6,5,6,-0.47244105612458226
6,6,5,5,6,4,5,5,5,6,0.13589573791455734
6,6,5,5,5,5,6,6,6,7,-0.9430616700525735
6,6,5,5,5,5,6,6,6,6,0.3182102688403831
6,6,5,5,5,5,6,6,5,7,0.015320260535602096
6,6,5,5,5,5,6,6,5,6,1.9047463963027293
6,6,5,5,5,5,6,5,5,6,-0.6198217791693336
6,6,5,5,5,5,5,6,6,7,1.7539965555213366
6,6,5,5,5,5,5,6,6,6,-0.2631276619533871
6,6,5,5,5,5,5,6,5,7,-1.5565804401424186
6,6,5,5,5,5,5,6,5,6,0.5557493041034773
6,6,5,5,5,4,6,7,6,6,0.20792935096981874
6,6,5,5,5,4,6,7,5,6,1.8714721487178834
6,6,5,5,5,4,6,6,6,7,0.4667787097333259
6,6,5,5,5,4,6,6,6,6,0.7561835322967321
6,6,5,5,5,4,6,6,5,7,-0.1072403743192613
6,6,5,5,5,4,6,6,5,6,-0.32183337182465305
6,6,5,5,5,4,6,5,6,6,-0.3803365454049532
6,6,5,5,5,4,6,5,5,6,0.6580747486168218
6,6,5,5,5,4,5,6,6,7,1.6676926204680802
6,6,5,5,5,4,5,6,6,6,0.20902727126274825
6,6,5,5,5,4,5,6,5,7,0.13047517140842965
6,6,5,5,5,4,5,6,5,6,0.4231951350272115
6,6,5,5,4,4,6,6,6,6,0.5934774014254518
6,6,5,4,5,5,6,6,6,6,0.47965319015971913
6,6,5,4,5,4,6,6,6,6,-0.388954975936093
6,6,4,2,8,2,0,0,24,2,50.044587225671165
6,6,4,0,10,2,4,2,4,2,-0.06795084313812359
6,6,2,0,0,2,4,18,6,16,45.70877925183283
6,6,0,6,4,8,12,6,8,4,20.235365740838215
6,6,0,4,18,6,2,0,10,0,25.026242819225335
6,6,0,0,10,10,4,0,2,18,93.57402429619364
6,5,6,6,5,5,6,6,5,6,1.2104132116320394
6,5,6,6,5,5,5,6,6,6,-0.09181912600936357
6,5,6,6,5,4,6,6,6,6,1.2044880669580391
6,5,6,6,5,4,6,6,5,6,2.1111321527232234
6,5,6,5,6,5,6,6,5,7,-0.2261113638337106
6,5,6,5,6,4,6,6,6,6,1.4828037125694902
6,5,6,5,6,4,6,6,5,6,0.6246591848176545
6,5,6,5,5,5,6,7,5,6,-0.7853133899223536
6,5,6,5,5,5,6,6,6,6,-1.634856335472665
6,5,6,5,5,5,6,6,5,6,-0.3682706313404506
6,5,6,5,5,5,5,6,6,6,-1.5460807756824921
6,5,6,5,5,5,5,6,5,6,1.2072552706743167
6,5,6,5,5,4,7,6,6,6,-0.7829030273453995
6,5,6,5,5,4,7,6,5,6,-1.8648840333941221
6,5,6,5,5,4,6,7,6,6,0.3300383008218566
6,5,6,5,5,4,6,6,6,7,0.5731908371348341
6,5,6,5,5,4,6,6,6,6,1.071381302494678
6,5,6,5,5,4,6,6,5,7,-0.9628095842470313
6,5,6,5,5,4,6,6,5,6,0.36926992327823527
6,5,6,5,5,4,6,5,6,6,0.08884053423720037
6,5,6,5,5,4,5,7,5,6,-0.8589812938367185
6,5,6,5,5,4,5,6,5,6,0.5649054908549925
6,5,5,6,6,4,6,6,5,7,-0.82352449656812
6,5,5,6,5,5,6,6,6,6,1.3996693587212083
6,5,5,6,5,5,6,6,5,6,0.17016265090599308
6,5,5,6,5,4,6,6,6,6,-0.5844858748199998
6,5,5,6,5,4,6,6,5,6,0.1008691176301972
6,5,5,6,5,4,5,6,6,6,1.109280619316108
6,5,5,5,6,5,6,6,5,6,0.20688173766108225
6,5,5,5,6,4,6,6,6,6,-0.5530941248205655
6,5,5,5,6,4,6,6,5,6,-0.053499601889810885
6,5,5,5,5,5,6,6,6,6,0.8796900787177765
6,5,5,5,5,5,6,6,5,7,-0.2698298165237726
6,5,5,5,5,5,6,6,5,6,0.9144394985325319
6,5,5,5,5,5,5,6,6,6,-0.22283053887280185
6,5,5,5,5,5,5,6,5,7,0.2825213237249234
6,5,5,5,5,4,7,5,6,6,1.2254010803401638
6,5,5,5,5,4,6,7,6,6,-0.3526666688837136
6,5,5,5,5,4,6,7,5,6,2.771728817765477
6,5,5,5,5,4,6,6,6,6,0.17626168487446411
6,5,5,5,5,4,6,6,5,7,-1.8248494688365624
6,5,5,5,5,4,6,6,5,6,0.637101741692232
6,5,5,5,5,4,6,5,6,6,1.4479562811164155
6,5,5,5,5,4,5,7,5,7,-0.17347584647181583
6,5,5,5,5,4,5,6,6,7,0.6775852917862611
6,5,5,5,5,4,5,6,6,6,0.3405961675791445
6,5,5,5,5,4,5,6,5,6,0.024954206598714637
6,4,12,4,2,2,2,10,0,6,0.04187240702880112
6,4,6,4,0,14,2,2,4,12,15.126068004376986
6,4,4,4,2,2,28,0,2,8,1.987354596449487
6,2,4,2,0,4,14,4,0,14,74.09133695719933
6,2,2,2,8,8,12,14,0,6,2.3013291931640514
6,2,2,0,8,2,2,14,10,0,131.71202074336745
6,0,22,4,2,2,6,6,2,4,13.493759900964095
6,0,14,2,2,0,6,18,6,4,24.693234347742845
6,0,12,0,8,4,6,0,4,8,11.106073075288702
6,0,10,0,4,2,4,12,0,2,92.83996836350117
6,0,6,30,4,0,6,8,0,0,85.46615613199013
6,0,0,14,6,4,6,2,8,4,10.295961695914034
6,0,0,8,0,26,0,18,0,2,45.9400252319533
5,6,6,6,6,4,6,6,5,6,0.7014212764244957
5,6,6,6,5,5,6,6,5,6,-0.11881228896148886
5,6,6,6,5,5,5,6,6,6,-1.2043072554843217
5,6,6,6,5,4,6,6,6,7,-1.5571955605812304
5,6,6,6,5,4,6,6,6,6,-0.23462571649664324
5,6,6,6,5,4,6,6,5,7,-0.4067286781124292
5,6,6,6,5,4,6,6,5,6,1.191824512366699
5,6,6,6,4,5,6,6,6,6,-0.3451881558847564
5,6,6,5,6,5,6,6,6,6,-0.5888090930920766
5,6,6,5,6,5,6,6,5,6,1.4384588867552799
5,6,6,5,6,5,6,5,5,6,0.05941101299403525
5,6,6,5,6,5,5,6,6,6,-1.3694328428714848
5,6,6,5,6,4,6,6,6,7,-1.296139562589396
5,6,6,5,6,4,6,6,6,6,-1.0600630270090978
5,6,6,5,6,4,6,6,5,7,-0.131008318607794
5,6,6,5,6,4,6,6,5,6,-0.2833956005325653
5,6,6,5,6,4,5,7,5,6,-1.5659693024725587
5,6,6,5,6,4,5,6,6,6,-0.6721455710103338
5,6,6,5,6,4,5,6,5,6,-1.0400619955262673
5,6,6,5,5,5,6,7,5,6,-1.5426765550766384
5,6,6,5,5,5,6,6,6,7,-0.7463587421450062
5,6,6,5,5,5,6,6,6,6,-1.1255812471468813
5,6,6,5,5,5,6,6,5,7,-0.5049746971735154
5,6,6,5,5,5,6,6,5,6,-1.1966498363314906
5,6,6,5,5,5,5,6,6,7,-0.07929270684017106
5,6,6,5,5,5,5,6,5,7,0.8285753964641421
5,6,6,5,5,5,5,6,5,6,-2.285187536515651
5,6,6,5,5,4,7,6,5,6,0.2055501941909285
5,6,6,5,5,4,6,7,6,6,-2.0356398267557654
5,6,6,5,5,4,6,7,5,6,-0.6438127719398044
5,6,6,5,5,4,6,6,6,7,-1.036541393513214
5,6,6,5,5,4,6,6,6,6,2.418033131417339
5,6,6,5,5,4,6,6,5,7,0.4774507904190449
5,6,6,5,5,4,6,6,5,6,0.18892141051440195
