22,0,2,8,4,6,0,4,42.23781566221798
18,4,6,0,0,12,2,0,31.647087793930634
18,2,2,8,6,8,4,2,12.239576696208342
16,4,0,12,6,0,4,0,62.23781605037996
16,2,8,0,2,16,2,2,70.53069287280405
16,0,2,12,0,2,6,6,50.9174957824431
16,0,0,6,10,0,18,0,36.182628124675134
14,2,4,0,14,0,6,0,24.319370273829563
14,0,0,4,14,6,0,6,52.01478422496653
12,10,0,2,18,0,2,2,4.279316462046688
12,8,2,10,6,8,2,0,37.453196989667305
12,8,0,6,10,4,2,0,1.3894657706531235
12,4,16,0,8,0,2,4,89.15018722186267
12,2,2,8,6,2,10,4,0.17501122493116386
12,0,10,0,0,0,2,14,27.092007829112557
12,0,4,16,0,10,6,0,60.80064139245966
12,0,4,0,8,4,22,0,102.84417585492105
10,12,0,8,0,12,4,0,42.73407881808558
10,8,4,2,6,8,2,8,6.622913837807324
10,6,2,10,2,4,16,0,30.721504509886497
10,4,16,0,4,6,2,8,27.121048690819958
8,16,4,2,4,0,8,0,1.3879972433160572
8,6,2,6,6,8,8,0,-0.3956262742100616
8,4,18,6,0,0,10,2,108.52536064300568
8,4,4,4,10,2,2,14,5.847956542309196
8,4,2,16,2,0,10,4,1.6149734034325403
8,4,0,22,6,4,0,4,1.6257256918010865
8,2,4,2,14,2,10,6,117.58746675434365
8,2,0,14,2,0,12,2,14.928851469427709
8,0,4,0,4,4,2,4,37.52797304996307
8,0,2,0,22,2,0,12,29.464703747814802
8,0,0,14,2,0,12,6,82.09790531555316
6,10,6,4,2,6,0,12,-0.2559481047874712
6,10,4,12,2,4,0,8,0.1771797585209494
6,6,6,0,16,2,6,6,105.11737975208311
6,6,4,6,2,10,2,12,55.16852171312661
6,5,5,7,5,5,6,5,-0.07898601105539864
6,5,5,6,6,6,6,6,-0.4535681700581206
6,5,5,6,6,6,6,5,0.694348982030432
6,5,5,6,6,5,7,5,-0.2740968684475029
6,5,5,6,6,5,7,4,0.5718909284001149
6,5,5,6,6,5,6,5,1.4898567942441834
6,5,5,6,5,6,6,5,-1.000516627990211
6,5,5,6,5,5,6,5,0.12307909505519614
6,5,5,5,6,6,7,5,0.4403807565422615
6,5,5,5,6,6,6,5,1.1547490938477483
6,5,5,5,6,5,6,5,1.2937128496290553
6,5,4,6,6,6,6,5,0.33644557411024234
6,5,4,6,5,6,5,5,-0.9975553532729954
6,4,5,6,6,5,6,5,-1.5534006628901542
6,4,5,6,5,6,7,5,-1.8622187848060578
6,4,5,6,5,6,6,5,-0.5785529590074944
6,2,2,0,4,6,4,18,50.076220815287144
6,2,0,6,4,0,2,20,81.44586530138423
6,0,24,6,4,4,0,6,33.199461782413664
6,0,12,0,0,8,14,0,71.89204039967339
6,0,6,4,4,6,6,16,24.08788031314813
5,6,6,6,6,6,6,5,-0.7589293028557612
5,6,6,6,5,5,7,5,1.9557251074539765
5,6,6,5,6,6,6,5,-0.4316428201175816
5,6,6,5,5,6,7,5,0.7944006974828485
5,6,6,5,5,6,6,5,-0.5334000515807018
5,6,5,7,5,5,6,5,-1.403984988892587
5,6,5,6,6,6,7,5,-1.0964626420568626
5,6,5,6,6,6,7,4,1.2097417812858031
5,6,5,6,6,6,6,6,-0.028292056226079974
5,6,5,6,6,6,6,5,0.4489691281016712
5,6,5,6,6,6,5,5,0.9374967521603549
5,6,5,6,6,5,7,5,-0.6680463986143664
5,6,5,6,6,5,6,6,0.3316551729362453
5,6,5,6,6,5,6,5,1.058711806627588
5,6,5,6,6,5,6,4,0.08710472280217187
5,6,5,6,5,7,6,5,-1.5701156758584376
5,6,5,6,5,6,7,5,0.32929350809439945
5,6,5,6,5,6,7,4,-1.7252730466339354
5,6,5,6,5,6,6,6,0.1138645570586566
5,6,5,6,5,6,6,5,0.08490268414113207
5,6,5,6,5,6,6,4,0.7057857431379078
5,6,5,6,5,5,7,5,1.7608027937996016
5,6,5,6,5,5,6,6,-1.2333532064695718
5,6,5,6,5,5,6,5,-0.25348247537818797
5,6,5,5,6,7,6,6,0.42022768955802287
5,6,5,5,6,7,6,5,-0.25814230430466056
5,6,5,5,6,6,7,5,-2.6054558155220744
5,6,5,5,6,6,6,6,0.9130162570021584
5,6,5,5,6,6,6,5,-0.09959207453509417
5,6,5,5,6,6,6,4,-1.9210768664732023
5,6,5,5,6,6,5,6,-1.2479796929189637
5,6,5,5,6,6,5,5,-2.171869446248914
