12,4,0,0,0,0,8,0,0,0,0,0,2,8,2,4,4,0,14,0,3.3268308211543327
12,2,2,2,0,8,0,0,4,4,2,2,2,0,6,0,2,0,8,2,8.999972610339599
12,2,0,0,2,0,2,2,2,2,0,0,6,10,4,2,6,0,4,4,8.096190588700004
12,0,2,0,0,4,2,0,4,2,2,0,6,12,0,6,8,0,0,0,8.904172411483218
12,0,0,8,0,2,6,0,4,2,0,4,2,0,2,0,2,0,2,12,26.62631537216436
10,4,4,2,2,0,0,4,2,4,0,2,8,0,2,6,0,0,4,6,19.17136567955935
10,2,6,0,0,4,2,0,6,0,4,0,4,4,4,2,0,4,6,0,7.743414728860673
10,2,0,4,12,0,0,2,4,0,0,0,2,6,4,0,0,6,4,2,30.933181265972838
10,0,0,0,2,2,0,2,2,0,6,8,6,2,4,0,0,6,4,6,15.815498594415695
8,4,0,0,0,4,2,0,0,6,0,0,2,20,0,4,2,2,4,2,30.572337555602363
8,2,10,6,2,2,2,6,0,0,2,6,2,0,0,0,2,2,0,8,16.624714750897187
8,0,4,0,0,4,10,2,2,0,4,0,8,0,0,2,6,0,2,8,11.79146276437031
8,0,2,0,2,0,0,4,10,2,4,0,4,2,0,0,12,0,0,2,20.548112985663984
6,12,0,6,0,10,2,2,4,2,0,4,6,4,0,0,0,0,0,0,19.76111769280636
6,6,0,2,2,6,2,6,0,4,0,2,0,6,10,2,2,0,0,0,9.26008159208954
6,6,0,0,0,2,10,2,4,4,4,0,4,4,6,2,0,2,0,0,6.048276116774365
6,4,6,10,4,0,0,0,2,0,10,4,0,6,0,2,0,0,0,6,8.622555010461816
6,4,2,0,2,12,2,2,2,0,8,0,2,4,0,4,0,6,2,0,19.865791566752357
6,4,2,0,0,6,0,0,0,0,2,2,6,0,2,4,0,2,6,6,9.944571862760023
6,2,2,6,0,0,6,0,0,12,0,2,8,2,0,0,0,2,4,4,12.394488710953263
6,0,2,0,2,2,2,6,0,2,2,2,8,2,4,2,0,14,2,0,26.965155696224002
6,0,2,0,0,6,10,4,2,4,2,0,4,2,4,2,2,2,6,2,23.500066777413398
4,10,0,0,2,2,0,6,2,0,4,0,4,0,0,4,2,0,0,20,32.09934468043365
4,8,2,6,0,0,0,0,12,0,4,0,0,8,0,4,0,0,4,4,44.0356214037309
4,6,4,6,2,4,2,16,2,8,4,0,0,0,0,0,0,0,0,0,2.704046556105769
4,4,4,0,0,2,10,6,4,0,0,2,0,0,0,0,0,0,10,2,7.160749956710685
4,2,6,0,0,2,0,0,6,6,2,2,0,12,4,2,2,10,0,0,5.820507547489386
4,2,0,2,2,6,10,4,0,0,2,0,4,2,2,0,2,4,4,10,11.508962516231955
4,0,16,10,0,8,2,2,0,2,0,2,2,0,0,0,2,0,2,8,1.57137637149855
4,0,14,6,2,2,0,2,6,0,2,2,2,0,0,0,4,0,10,0,19.77432644046722
4,0,8,2,0,0,4,0,2,0,0,4,2,4,0,2,14,14,0,0,12.363927182539694
4,0,6,8,0,4,0,2,0,0,4,6,0,2,4,4,0,0,0,10,0.074266807133848
4,0,4,0,4,0,6,2,2,0,6,4,4,0,6,6,2,0,2,0,28.97637026461447
4,0,2,0,6,6,8,0,8,14,4,0,0,2,4,2,0,0,0,0,5.366909953304715
4,0,2,0,0,6,4,8,2,0,8,2,2,0,2,6,14,0,0,0,11.198615888119857
4,0,0,2,6,2,4,2,8,2,4,4,4,2,2,2,0,6,0,6,47.366219911506164
4,0,0,0,4,2,6,2,2,4,0,0,8,0,2,4,2,10,0,4,27.191951229385865
3,3,3,3,3,4,3,2,3,3,3,3,3,2,3,2,3,3,3,3,1.1631715668046503
3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,-0.7790262808753031
3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,2,4,0.48950568198763544
3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,2,3,0.18389494719534216
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,-0.68859092372023
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,2,3,0.9239283341330314
