14,0,2,4,4,2,0,2,2,0,6,0,4,0,2,4,0,0,0,6,0,2,0,0,0,2,2,0,2,0,4.813609040944913
10,0,8,0,0,10,0,0,0,0,0,0,4,6,0,0,0,2,2,0,0,0,0,8,0,0,0,6,0,0,32.19992968437876
10,0,2,0,0,0,0,2,4,0,0,6,0,0,0,2,2,10,2,0,0,0,2,0,8,2,0,0,8,0,10.17275367562268
10,0,0,2,0,0,2,0,0,0,2,4,0,0,2,8,0,0,2,2,0,0,0,0,0,0,0,14,4,8,22.52455039663877
8,6,0,2,0,0,2,4,2,0,0,4,0,0,2,2,0,0,10,0,0,8,0,0,4,2,0,0,0,2,33.04127062461611
8,2,4,2,2,2,6,0,2,6,2,0,0,4,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,12,3.4662440240974517
8,0,0,8,0,4,0,2,2,0,4,0,0,2,0,2,4,0,2,0,2,0,2,2,0,0,2,0,4,8,2.5839668873994386
8,0,0,2,4,4,6,4,0,2,4,0,0,0,0,0,0,12,4,0,0,0,0,0,2,0,0,2,0,4,16.312116445695576
6,4,0,0,0,2,6,2,0,0,0,2,0,2,0,4,8,2,2,0,2,2,2,0,4,8,0,0,2,0,10.651464532492882
6,0,2,0,2,2,6,0,0,0,2,0,2,0,0,4,0,8,6,2,0,8,0,0,2,0,2,4,2,0,15.765175473110675
6,0,0,0,0,2,0,0,4,0,0,2,2,0,2,2,0,4,4,14,2,0,4,2,0,0,0,2,2,6,11.169004779868674
4,8,4,2,0,4,0,0,0,0,2,0,8,0,8,4,0,0,4,2,0,2,0,0,0,2,0,2,0,2,1.8066244612705078
4,4,14,4,6,8,2,2,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.48125026342945
4,4,6,0,2,0,0,6,0,0,0,0,0,0,0,0,10,6,0,2,0,2,4,4,0,0,0,2,0,6,36.349998210379994
4,4,4,8,6,0,2,0,0,0,0,0,0,0,6,0,4,0,0,2,0,2,6,0,0,0,6,2,0,4,7.975474354833584
4,4,2,0,2,2,0,0,2,4,2,2,0,2,0,2,0,2,2,0,2,8,0,4,8,0,0,4,0,2,20.03861500211118
4,4,0,4,0,4,0,0,0,2,2,0,2,2,0,2,2,0,6,6,0,0,2,2,0,0,6,2,0,6,17.745517757826587
4,4,0,2,2,0,0,0,0,0,0,2,2,2,0,10,2,2,4,2,0,0,0,0,0,8,6,2,2,2,2.1078625996525
4,4,0,0,0,0,0,0,2,0,0,10,10,0,0,6,0,0,0,4,10,0,0,6,0,0,2,0,2,0,31.542593279319178
4,2,10,6,0,0,6,0,0,0,4,0,2,2,4,0,4,0,0,0,2,4,0,0,0,0,2,4,0,2,25.150553947985777
4,2,2,0,2,4,2,0,2,8,0,0,0,4,0,0,0,6,4,0,4,2,2,0,2,6,2,0,0,2,6.297445409945583
4,2,0,8,2,0,0,0,0,16,0,0,2,0,0,0,4,0,2,0,2,0,0,6,0,0,4,2,6,0,23.904421914449046
4,2,0,2,0,2,0,0,0,2,2,6,0,6,2,2,2,0,4,0,0,0,0,0,12,2,4,0,2,2,26.067821496437066
4,2,0,2,0,0,0,8,0,0,0,4,8,0,0,2,0,0,0,4,2,6,0,0,0,10,0,0,0,2,25.864486151088823
4,0,8,2,2,0,0,0,0,2,0,8,0,0,2,0,0,2,0,0,0,12,0,4,0,0,2,0,4,8,20.424787842179185
