34,0,0,0,4,4,10,4,2,2,32.416232441373204
32,4,0,0,0,2,8,2,4,2,55.102604026795056
30,4,4,8,2,0,0,4,0,8,58.27211242452307
30,2,2,2,8,8,2,4,0,0,9.352684078291249
24,4,4,0,0,2,2,4,0,2,31.600700372685186
24,2,0,12,0,2,0,2,8,6,13.89943074733377
24,0,0,0,0,2,12,0,6,12,45.8038070816438
22,0,6,2,4,4,10,2,4,0,20.73125339625987
20,6,10,2,0,8,6,6,2,0,28.855355792149616
20,0,0,0,10,4,0,12,0,2,18.43916220906103
18,6,6,8,0,12,0,4,2,0,0.4888852007378032
18,6,6,0,0,6,8,0,16,0,29.313843571643755
18,2,2,6,2,14,4,8,4,0,19.086212936913746
16,22,2,0,0,4,8,0,4,2,56.32304531969429
16,10,0,12,0,0,8,10,0,0,49.38837443230973
16,6,0,4,8,4,0,10,4,6,40.3106810576904
16,4,10,0,0,0,4,14,0,12,6.977563337926878
16,2,8,6,2,4,4,10,6,0,27.65148518878281
16,2,0,2,2,12,10,0,4,8,149.9088557190998
14,14,14,0,2,4,0,0,2,2,98.06914708899485
14,6,0,2,2,8,0,4,10,4,66.74654495209342
14,4,6,4,2,2,0,12,2,10,44.28113024845813
14,4,4,8,2,2,2,0,0,0,48.787058101289745
14,4,2,0,4,14,2,8,4,4,15.053519922900596
14,4,2,0,0,0,8,18,12,2,38.54420143933153
14,2,14,0,6,16,0,4,2,0,43.405566147884755
14,2,6,0,18,0,4,0,8,0,3.3489922826744816
14,2,4,10,0,2,2,2,0,16,27.292123994977242
14,0,4,2,2,14,2,0,16,4,0.5944085421721891
12,10,10,2,0,0,6,0,10,6,60.427099482041946
12,10,4,4,6,0,2,10,4,4,0.1612189962427748
12,8,4,2,12,12,2,0,8,0,4.810513750994314
12,4,18,0,0,6,8,2,10,0,22.04816547867837
12,2,12,8,12,6,2,6,0,0,23.244302789239406
12,2,6,4,2,0,0,4,26,0,44.24731058358003
12,2,4,4,0,2,8,4,4,4,-0.39869283599161953
12,2,2,0,10,2,18,4,0,6,2.6481575663515207
12,2,0,4,6,0,2,0,8,8,5.899553683915043
12,0,12,8,2,8,2,0,12,2,30.358198508285696
12,0,8,10,6,2,0,4,10,2,2.0557480362049803
12,0,4,2,0,4,0,12,2,8,35.04809664694288
12,0,2,12,6,8,0,2,12,2,88.46720490718438
12,0,2,10,2,14,2,6,2,8,36.267939166066846
10,14,0,0,0,16,10,0,0,0,77.57610192988635
10,8,2,4,0,22,10,0,0,4,29.67983724577554
10,6,16,0,4,6,0,8,4,0,40.17662806965277
10,6,2,0,12,2,18,6,2,2,85.16306484373618
10,6,0,6,14,4,0,4,14,2,82.23539396215254
10,4,2,4,10,0,6,0,20,2,0.8758042351086733
10,4,0,2,12,6,22,0,0,0,11.2238172338948
10,2,8,14,0,14,2,0,0,8,33.31060668904297
10,2,8,4,4,14,6,0,0,6,3.5741833676890544
10,2,2,4,10,2,16,2,0,2,63.63262989356978
10,2,2,0,26,6,0,2,8,0,53.362459410545995
10,2,2,0,10,2,4,2,22,6,41.36450035008464
10,2,0,14,0,0,2,16,2,10,76.94472709417865
10,2,0,6,12,0,0,0,30,0,44.48382132940071
10,2,0,2,4,18,4,6,12,2,12.229464139544643
10,0,8,4,4,0,2,2,22,4,71.0887303511997
10,0,6,18,0,8,0,12,0,0,4.573302874929483
10,0,6,4,2,4,8,12,4,0,0.6660643923006143
10,0,4,12,14,10,4,4,2,0,11.12873509882703
10,0,2,4,0,12,0,6,2,22,10.374568309450074
10,0,0,4,18,6,4,0,0,10,16.072399820541165
10,0,0,2,2,10,2,8,0,8,64.84967587311888
8,18,0,6,4,0,8,2,8,6,20.184743892018698
8,16,0,14,2,4,0,0,2,0,14.640584323131955
8,12,2,8,8,0,4,6,0,0,91.18194740679012
8,10,14,0,2,4,2,2,8,0,26.427089314285553
8,10,0,6,0,4,6,8,2,12,45.70817116265887
8,10,0,2,10,8,2,2,6,2,54.96392809467233
8,8,18,2,0,4,4,2,10,4,52.46938751877488
8,8,8,4,0,2,6,0,10,4,0.639196663618782
8,8,2,2,0,6,4,4,2,24,22.320952358784215
8,8,0,8,0,6,12,8,10,0,16.80504737776964
8,8,0,0,0,16,0,4,4,8,41.6704248061481
8,6,2,18,8,2,4,4,2,4,0.11191297093885721
