8,0,0,0,2,0,0,2,0,2,0,2,0,2,2,0,0,0,0,0,0,2,6,0,2,0,2,0,2,2,10.878406686619124
6,0,2,2,2,2,0,0,2,2,2,2,2,0,0,0,4,0,0,0,0,0,2,6,2,0,0,2,0,0,0.6744204733601118
6,0,2,2,0,2,0,4,0,0,0,2,2,0,0,0,0,0,6,2,0,4,0,0,2,0,0,4,0,2,11.814473252049007
6,0,0,0,0,0,0,0,2,2,0,0,0,4,2,0,0,0,0,2,6,0,0,0,4,0,6,4,0,2,12.173351554837291
4,10,2,6,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.855324253730332
4,10,0,0,0,0,0,2,0,2,8,0,0,0,0,0,2,0,0,0,2,0,0,0,4,2,0,0,0,2,13.197239387814584
4,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,4,4,4,0,0,2,2,2,2,0,2,0,5.5461037445531005
4,4,2,0,0,2,0,6,2,2,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,2,1.4073916680965306
4,4,0,2,2,0,0,4,0,0,0,0,0,0,2,2,0,2,4,2,2,4,0,0,4,0,0,0,0,2,15.747569226313036
4,2,2,6,0,0,2,0,0,2,2,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,2,4,0,1.585282676500046
4,2,2,2,4,0,0,6,0,0,0,0,2,4,0,0,0,2,0,0,0,4,2,0,0,2,0,0,2,0,10.004235046346695
4,2,0,2,2,0,2,4,0,0,2,0,0,0,0,0,0,2,0,0,4,2,0,0,2,0,6,0,0,6,5.1111043120492425
4,0,6,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,4,2,2,4,0,0,4,0,6,0,0,0,39.267287580514626
4,0,4,2,0,2,4,0,0,0,0,2,2,0,0,4,0,2,0,0,0,4,2,0,0,0,2,0,0,0,2.3633351030983403
4,0,2,0,0,2,0,2,4,0,0,0,0,2,0,0,6,2,0,2,2,0,0,2,0,4,0,6,0,0,3.3101075555709145
4,0,0,4,4,0,2,0,0,0,2,2,2,4,0,0,2,4,0,0,0,0,0,0,2,0,0,6,2,0,0.3999835713650564
4,0,0,2,0,2,0,0,0,0,0,2,2,2,0,0,6,2,2,4,0,4,0,0,2,2,0,2,0,0,13.790711068333156
