8,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,4,2,0,8,0,6,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,2,2.7841560416762587
8,0,0,0,4,0,0,0,4,0,0,0,2,0,0,2,0,2,0,0,4,0,2,0,0,2,2,0,0,4,0,2,2,0,0,2,2,2,0,4,3.647140192827477
6,2,4,2,8,2,6,6,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.767576684655007
6,0,2,0,4,2,0,0,2,0,8,0,2,0,0,2,2,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,2,2,0,0,6,0,2,0,5.69159336140961
4,2,6,0,2,0,0,0,0,0,4,0,0,2,0,0,2,4,0,8,0,0,0,2,0,0,0,2,0,0,0,6,4,0,0,0,0,0,2,0,17.451078045369236
4,2,4,0,0,0,2,2,0,0,4,2,2,2,0,4,0,0,2,0,2,0,0,0,0,2,0,2,4,0,0,0,0,0,6,4,0,0,0,0,2.361851304162039
4,2,0,6,0,0,0,2,0,0,4,0,0,0,0,2,2,2,2,6,4,0,6,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,33.806200472885564
4,0,6,0,0,2,4,0,2,2,2,2,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,6,6,0,0,0,0,2,0,0,0,0,2,0,11.778043443600579
4,0,2,0,2,0,0,8,10,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,4,2,0,2,2,0,0,0,21.83495781240684
4,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,4,0,0,4,4,2,2,0,0,2,2,0,0,2,4,0,0,4,2,0,21.439103155352424
4,0,2,0,0,0,0,0,4,4,2,0,2,0,2,2,8,2,0,0,0,0,0,0,0,4,0,0,0,4,0,0,2,0,2,0,0,2,0,0,4.159388881833234
4,0,2,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0,2,0,4,2,0,0,0,0,0,2,0,0,2,0,8,2,0,0,0,0,2,0.24251083520115585
4,0,0,4,0,0,0,0,2,4,4,0,4,0,0,0,0,0,0,2,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,2,0,6,0,0,1.4433719328353645
4,0,0,0,4,0,4,0,2,2,0,0,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,2,2,0,4,0,4,2,4,4,14.287976841415997
4,0,0,0,2,0,0,2,4,0,2,0,0,0,0,0,6,0,2,0,0,0,0,2,0,4,0,0,2,2,4,0,0,6,0,0,6,0,0,2,27.015880772189032
4,0,0,0,0,2,0,0,2,0,2,4,0,0,0,0,2,2,2,2,4,0,4,0,2,2,2,0,2,0,0,0,4,0,6,0,0,0,0,2,20.402748557956382
4,0,0,0,0,0,0,0,2,2,0,2,0,0,2,2,0,0,0,0,0,0,8,2,0,0,2,0,2,4,2,2,2,2,2,6,0,2,0,0,13.689429989294213
2,12,2,0,0,2,8,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,4,0,2,0,0,0,1.6725629054814641
2,6,0,2,2,4,4,0,2,4,0,0,0,0,0,0,0,0,2,0,2,0,0,6,4,0,0,0,2,0,0,0,0,2,0,0,0,2,0,4,4.420669868650275
2,6,0,2,2,0,0,0,2,0,2,0,2,2,0,2,0,0,0,2,2,4,0,0,2,0,0,4,0,0,2,0,0,4,0,0,0,6,2,0,48.45699662212065
2,4,4,0,0,2,2,4,4,4,0,0,0,0,4,0,6,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,6,0,8.49144572587823
