10,0,0,0,2,4,4,0,10,0,0,0,2,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,2,0,0,0,0,24.024691713986403
8,0,4,0,8,6,2,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,2,0,0,0,0,2,0,4,2,0,2,2,0,0,0,0,0,0,12.485279243931103
8,0,2,0,0,0,0,0,0,0,10,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,2,2,2,4,11.747336489660933
6,4,2,2,0,6,0,6,0,0,0,0,6,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,2,0,2,0,0,2,0,2,0,11.958881305326234
6,2,2,0,0,0,2,0,0,0,0,0,0,0,10,4,2,4,0,0,2,0,2,4,0,2,0,0,0,0,2,0,0,0,2,0,4,0,0,0,13.385259081166092
6,2,0,2,2,0,0,0,0,0,0,4,4,2,0,2,0,2,2,0,4,2,2,0,2,0,2,2,0,0,0,0,0,0,4,0,0,0,0,4,0.664022162586407
6,0,4,0,2,0,2,0,0,0,0,0,0,0,0,6,0,0,2,2,2,4,4,0,4,0,0,0,6,0,4,0,2,0,0,0,0,0,0,0,13.3527514722852
6,0,2,0,2,0,0,2,4,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,4,0,0,2,0,8,0,0,0,2,4,0,0,4,0,8.017275343595182
6,0,2,0,2,0,0,0,0,0,4,0,2,0,2,2,0,2,4,0,4,2,2,0,0,0,2,0,0,0,0,0,0,2,2,0,0,6,0,4,10.659657801753838
6,0,0,0,8,0,0,0,0,4,10,0,0,2,4,0,0,0,0,4,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,4,0,0,0,11.684055272077966
6,0,0,0,2,8,0,0,0,0,0,0,0,0,4,0,2,6,2,2,0,0,0,0,0,0,0,0,0,8,2,0,0,2,2,0,2,2,0,0,0.9314684687707846
6,0,0,0,0,0,0,4,4,0,2,0,2,0,2,2,0,6,2,0,0,0,2,0,2,0,2,0,2,0,0,2,0,2,4,0,0,2,0,2,1.5162127804631638
6,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,2,2,2,6,2,6,0,2,0,2,0,0,2,4,2,0,0,0,0,0,0,0,2,16.41665895323417
4,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,4,6,0,0,0,0,0,0,2,0,0,2,0,0,0,2,8,0,0,0,2,3.6820589987164363
4,4,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,2,4,0,0,4,2,6,18.912650217735486
4,2,4,2,4,2,2,2,4,12,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.656977966866476
4,2,4,0,0,0,2,0,6,0,0,2,2,0,0,0,0,2,2,0,2,0,0,4,0,0,0,0,0,0,6,4,0,0,4,0,0,2,0,0,4.217829647459421
4,2,0,2,2,0,2,2,0,4,0,0,0,6,0,0,2,0,0,0,0,0,0,0,10,2,2,0,0,2,0,0,2,2,0,0,0,2,0,0,24.36360044397666
4,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,2,0,0,2,0,0,0,8,2,2,0,0,0,2,4,8,0,0,2,2.9245277916070647
4,2,0,0,2,2,0,0,4,0,0,2,0,2,2,0,0,0,4,6,0,0,2,2,0,2,0,4,0,2,4,0,0,0,0,0,0,2,2,0,10.368905308790142
4,2,0,0,2,0,6,2,2,0,2,0,0,0,6,0,0,0,6,4,4,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.002937594340338
4,2,0,0,2,0,4,0,2,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,6,0,2,4,2,4,0,2.3322733396642974
4,2,0,0,0,0,0,0,2,2,4,0,0,0,2,6,2,0,6,2,0,0,2,0,0,0,6,4,0,0,0,0,0,2,0,0,0,4,0,0,4.220027408586498
4,2,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0,2,2,2,0,4,0,2,2,0,0,0,0,2,0,2,0,0,10,0,0,4,0,4,7.699657851717199
4,0,8,2,0,0,0,6,0,6,2,0,0,0,0,0,0,2,0,0,6,0,0,0,0,2,0,0,2,4,0,0,4,2,0,0,0,0,0,0,19.5844144619837
4,0,2,0,2,0,0,0,8,0,4,0,2,0,2,4,0,2,0,4,0,0,8,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,11.226857817758919
4,0,2,0,0,0,0,18,0,0,2,0,0,2,2,0,0,0,0,2,0,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,4,0,5.942836999832609
4,0,0,4,2,4,4,0,2,0,0,0,2,0,0,6,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,4,4,0,2,0,0,4,5.211148955586235
4,0,0,0,6,0,0,2,0,0,2,0,4,0,0,2,0,6,0,0,2,0,0,0,0,4,4,0,0,0,0,0,0,2,8,0,0,0,0,2,7.698110030718457
4,0,0,0,2,2,0,0,0,4,6,4,0,0,0,0,0,6,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,10,0,0,2,0,0,0,1.2707267134229743
4,0,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,0,2,0,0,0,2,2,2,2,0,2,0,2,0,12,2,0,2,2,0,2,0,2,2.717499664793292
4,0,0,0,2,0,0,6,0,0,0,2,2,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,2,2,0,2,2,4,2,0,0,4,0,0,11.154169006943613
4,0,0,0,0,2,4,0,4,0,0,0,0,0,0,8,2,6,0,0,0,4,0,4,2,4,0,0,0,0,0,0,0,2,2,2,0,0,0,0,5.460367809722055
4,0,0,0,0,2,2,6,0,2,0,0,2,8,0,0,0,4,4,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,6,0,0,6.469095081345998
4,0,0,0,0,0,0,0,2,0,10,0,0,2,2,0,0,0,2,4,2,2,0,2,2,2,2,0,0,0,0,0,0,4,4,0,2,0,2,0,3.0207497000042824
2,8,2,0,0,6,0,0,0,0,0,4,4,0,0,2,2,0,2,0,0,0,2,0,0,0,2,0,2,2,4,0,0,2,0,0,0,2,2,0,5.224380851518513
2,6,4,0,4,0,0,0,0,0,0,6,2,0,0,0,0,4,2,2,6,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,2,2,0,0,17.678436487429096
2,6,0,0,0,2,0,0,0,2,2,0,0,2,2,0,2,0,2,2,0,2,2,0,0,0,2,2,4,2,2,2,0,0,0,0,0,8,0,0,17.778703108499677
2,6,0,0,0,0,4,12,2,0,0,4,0,0,4,0,2,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,2,0,0,0,0,4,0,0,10.493336453232764
2,4,0,2,2,0,2,6,6,0,0,0,2,0,0,2,0,0,0,4,0,0,0,0,0,2,2,0,2,0,0,4,0,2,0,0,0,6,0,0,11.347104576549105
2,4,0,2,2,0,2,0,2,0,0,0,0,0,0,2,2,4,2,2,0,2,0,2,2,0,0,2,2,2,0,0,0,0,0,4,2,0,0,6,4.266116970397111
2,4,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,2,0,0,2,0,0,0,0,0,2,12,2,0,0,0,1.0230026941637138
2,4,0,0,0,2,0,0,0,4,6,2,0,0,0,0,0,0,2,2,0,0,10,0,0,2,6,2,0,0,0,0,4,0,0,0,0,0,0,2,8.785691557171832
2,2,2,2,2,0,0,2,0,0,0,4,2,0,2,4,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,2,0,0,6,4,0,4,2.4105113086024548
2,2,2,0,2,2,0,0,0,0,0,2,2,4,0,0,4,4,0,0,2,0,2,2,0,2,4,4,0,0,0,2,2,2,0,0,0,2,0,0,1.482936427181278
2,2,2,0,0,2,6,2,0,0,2,0,2,0,0,2,2,2,0,0,0,0,0,0,0,4,0,0,0,2,0,2,2,0,0,2,0,2,6,2,8.299895357610238
2,2,2,0,0,0,0,0,0,2,0,2,0,0,10,0,0,2,0,2,0,0,0,0,0,0,0,0,2,8,0,0,2,0,6,0,2,2,0,2,18.486302971186998
2,2,0,2,2,0,2,0,6,0,0,4,0,0,0,0,2,0,2,0,10,0,0,2,0,0,2,0,0,0,0,2,2,0,0,2,0,4,0,0,5.748988180983071
2,2,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,4,2,2,2,0,0,10,0,0,0,4,0,0,0,2,2,2,4,0,0,4,0,8.314585461518917
2,2,0,0,2,4,2,4,0,0,2,2,6,2,0,0,0,0,0,2,2,4,0,0,0,2,0,0,4,0,0,0,0,0,2,2,0,2,2,0,12.163068331024942
2,2,0,0,0,2,6,2,0,2,0,0,0,0,0,0,0,0,0,0,2,6,0,4,0,0,6,0,2,4,0,0,4,0,0,0,2,0,0,0,17.917006546176246
2,2,0,0,0,0,6,0,0,0,0,2,0,0,0,4,4,2,0,0,2,0,4,4,0,0,0,0,0,0,4,0,0,0,0,2,0,0,4,8,16.331259082881385
2,2,0,0,0,0,2,0,0,0,2,0,4,4,8,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,8,0.773958309974455
2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.5744160526717021
2,0,10,2,0,2,0,6,0,0,2,0,0,2,2,4,0,0,0,4,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,5.908705368079352
2,0,6,2,4,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,2,6,0,2,2,4,2,0,0,0,0,0,4,0,0,2,2,10.068717063489558
2,0,6,0,0,0,0,0,4,0,0,6,0,0,0,0,0,6,0,0,0,0,2,0,0,0,8,2,4,0,0,0,4,2,0,0,0,2,0,0,1.0376082052485256
2,0,4,4,0,0,0,0,4,0,0,2,0,2,0,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,2,0,6,0,4,3.7334143438821
2,0,4,2,0,4,4,0,4,2,0,2,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,2,0,4,3.078644141548982
2,0,4,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,4,4,0,6,2,0,2,0,0,0,8,0,4,2,9.563390900126054
2,0,4,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,4,0,4,0,0,2,0,2,0,0,0,0,4,2,6,4,2,2,4,0,19.582921981331303
2,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,8,0,10,0,4,0,0,0,6,0,2,2,0,0,0,0,0,0,15.337758298586479
2,0,2,0,0,2,4,2,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,0,2,0,0,0,2,10,0,2,0,0,2,2,0,0,13.632769814320184
2,0,2,0,0,0,0,2,2,0,0,0,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,2,0,0,6,4,0,6,0,0,2,6,4,20.800394599672252
2,0,2,0,0,0,0,2,0,0,0,2,8,0,2,0,0,0,0,0,0,2,4,0,2,0,0,0,2,2,0,2,0,0,2,8,0,2,0,6,2.893550004334226
2,0,0,10,4,0,4,0,0,6,8,0,0,2,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7245050958664885
