10,0,8,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,2,6,0,0,0,0,2,0,2,0,6,0,0,0,0,0,0,0,0,0,2,0,7.1758235643919495
10,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,4,2,0,0,0,0,2,0,0,6,0,0,2,0,19.991446108245917
8,4,2,0,0,2,2,0,0,0,0,8,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,6,0,2,0,0,0,0,0.3478812513475735
8,4,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,6,4,0,14.345925379062496
8,2,0,10,0,0,0,2,0,2,4,0,0,4,0,2,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,0,0,2,0,7.354893466515378
8,0,0,4,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,2,4,0,2,4,2,0,0,0,0,0,2,2,2,0,4,2,0,0,0,2,7.0373380465824615
8,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,4,2,2,0,0,0,4,10,0,0,2,0,6,0,0,0,0,0,0,2,0,0,0,2,7.22574168414323
8,0,0,0,0,0,2,0,0,4,0,0,6,2,2,0,0,2,6,0,0,0,4,2,0,0,0,0,4,0,4,2,0,0,0,0,0,0,2,0,8.556127038906123
6,4,2,0,0,0,0,2,0,0,2,0,8,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,2,2,4,0,0,6,2,0,0,15.35912441036337
6,4,0,0,0,4,0,2,2,0,0,0,2,0,0,2,2,0,2,0,0,2,2,0,0,0,0,0,0,4,0,2,8,2,0,0,0,0,2,0,15.139575042944225
6,2,2,0,2,2,4,0,4,0,2,2,0,0,0,6,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,4.059423040834144
6,2,0,2,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,4,2,2,2,0,2,6,2,2,2,0,0,0,0,0,2,0,0,0,0,9.774513748919263
6,2,0,0,4,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,4,4,0,0,2,0,2,0,6,0,2,0,0,0,0,0,2,2,4,0,7.568031187554607
6,0,2,0,4,0,2,0,0,4,2,2,0,0,0,2,0,0,0,4,0,0,4,0,0,2,0,0,10,4,0,0,0,0,0,0,0,0,2,0,4.0885184696455585
6,0,0,6,2,2,0,0,0,2,2,0,0,0,2,0,2,2,0,2,0,0,0,4,0,0,0,0,4,0,0,0,2,0,2,2,4,2,0,0,14.364959613724093
6,0,0,2,2,0,0,2,2,2,0,2,4,0,0,2,2,4,0,2,0,2,0,0,2,0,0,0,0,0,0,0,4,0,0,2,4,0,0,2,0.9388653414246358
6,0,0,2,0,0,2,0,0,4,0,4,0,2,2,0,0,0,0,2,2,0,4,0,0,2,0,2,0,2,2,0,0,0,0,0,0,6,2,2,18.17084798158713
6,0,0,0,2,2,2,0,0,0,0,2,0,2,4,0,0,4,0,0,2,0,2,4,0,2,0,2,0,2,2,2,0,0,0,0,0,4,0,2,16.88672070642806
6,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,6,2,0,0,4,0,0,2,4,0,0,2,4,0,0,0,0,0,0,0,0,14,0,9.47658292617767
4,6,4,2,0,2,2,0,2,0,0,0,0,0,8,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,34.20231980229054
4,2,2,2,2,2,2,0,0,0,8,0,0,0,0,0,0,0,2,0,4,2,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,2,0,2,6.833555688247614
4,2,2,2,0,0,2,0,2,0,0,0,2,8,2,6,0,2,2,0,0,2,2,0,4,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0.10765765804049976
4,2,0,0,4,0,0,2,0,0,2,0,0,0,4,0,2,0,2,2,0,4,0,4,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,2,0.07731221968271748
4,2,0,0,0,0,4,0,2,0,4,0,4,2,0,2,0,0,2,2,2,0,0,0,0,4,0,2,2,0,0,2,0,0,0,2,2,0,0,2,8.545519452827547
4,0,8,2,0,0,4,0,2,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,4,0,0,2,2,0,6,14.337055113410024
4,0,2,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,4,2,0,2,0,2,2,0,0,0,0,0,4,0,0,2,0,0,0,6,6,10.179676512574979
4,0,0,0,6,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,6,0,6,0,2,6,0,2,4,7.4247503266199875
4,0,0,0,6,0,0,4,2,0,0,0,0,0,0,0,0,4,0,6,2,4,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,2,0,2,3.295698366495393
4,0,0,0,6,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,2,2,0,2,2,0,2,4,0,0,0,2,2,6,2,0,2,2,16.252933595652557
4,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,8,0,4,0,0,0,2,2,0,0,2,2,6,0,0,4,2,2,0,0,4,0,18.789275693225644
4,0,0,0,0,0,0,0,2,6,0,8,0,2,0,0,0,0,4,0,0,4,4,2,0,0,4,2,2,0,0,0,0,4,0,0,2,0,0,0,3.211176752154917
4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,4,2,2,0,4,0,2,0,2,0,2,0,0,2,2,0,0,2,2,6,2,0,0,0,0.5272223984426988
2,8,6,0,2,0,2,2,0,2,0,2,4,0,2,0,2,4,0,0,0,0,0,2,0,2,4,0,0,0,2,0,0,2,0,0,0,0,0,0,9.284265404587822
2,8,0,0,6,0,0,2,2,0,4,0,4,0,0,2,0,2,0,0,0,0,0,2,0,0,2,4,2,2,0,0,0,0,0,2,0,4,0,0,12.972779893578668
2,6,0,2,0,2,2,4,0,0,0,6,2,2,0,0,0,2,2,0,6,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,2,0,0,2,11.38168423365161
