28,4,0,0,4,16,2,2,7.1920618756708485
24,6,0,10,2,6,0,10,25.050388851073762
24,0,4,8,6,2,2,8,42.295858844421765
22,18,0,2,6,2,2,0,0.2670365806905031
22,8,12,2,0,0,0,10,1.5116135061696339
20,0,4,2,6,2,0,8,61.80063954871876
18,8,18,8,0,0,2,2,51.82492348642542
18,0,10,2,2,16,0,4,18.561685072484234
16,6,6,4,16,4,6,0,37.34559607926792
14,20,0,4,4,10,2,0,165.8114280846267
14,4,2,6,2,10,4,18,53.84531242456943
14,2,0,0,8,6,16,10,34.32347677124087
14,0,2,0,10,6,4,22,67.74487458733357
14,0,0,6,4,4,20,10,35.3056871495302
12,28,0,0,4,4,10,0,9.976869845782447
12,10,6,18,0,6,2,4,4.527670237385469
12,10,0,12,12,0,2,8,62.73336950408812
12,6,6,8,6,8,12,0,61.76278870266793
12,2,20,10,2,0,2,10,39.04675801232446
12,2,2,18,2,2,8,8,5.252795861532053
12,0,4,4,0,18,10,4,110.34120846782125
10,16,2,18,0,0,6,4,11.053007268748676
10,10,2,4,2,18,2,4,-2.210096824121846
10,6,8,2,16,2,12,4,55.66516662788211
10,6,4,4,8,4,6,0,0.7081342264330603
10,4,30,8,0,2,0,4,6.960771895701484
10,4,12,4,24,0,0,4,71.25137584654506
10,4,12,0,0,6,10,2,46.0649384142006
10,4,0,20,0,6,16,4,72.35341408271661
10,2,14,2,8,10,10,0,42.82051547564954
10,0,26,2,4,16,2,0,36.42247092220108
8,28,18,0,2,0,2,0,32.19826907532047
8,12,10,0,20,4,4,2,93.8395939415869
8,10,12,6,4,4,4,10,0.2711547203477116
8,10,0,6,2,2,4,2,10.805905452140527
8,6,2,6,4,6,12,6,0.41819527357948827
8,4,10,8,4,20,6,0,88.16949309898348
8,4,4,0,2,8,8,20,116.45624529484952
8,2,4,28,6,4,6,0,97.85329046777912
8,2,4,10,8,4,4,8,-0.8293229520493105
8,2,4,10,0,0,8,24,49.41301997356662
8,2,0,2,4,30,8,0,42.32785970628259
7,8,7,8,5,6,6,7,0.7344310862226135
7,8,7,7,6,7,6,6,0.520039935330893
7,8,6,7,6,7,6,7,-0.9709589129783939
7,8,6,7,6,6,6,7,-0.40014555109160527
7,8,6,7,5,7,6,7,1.7834349815134671
7,8,6,6,6,7,6,7,0.06689280468227353
7,7,7,8,6,7,6,7,-1.2368681864624358
7,7,7,8,6,7,6,6,-0.3054305296278597
7,7,7,8,6,7,6,5,0.9667895893834145
7,7,7,8,6,7,5,6,0.4717051378762408
7,7,7,8,6,6,6,7,1.5347999424747438
7,7,7,8,6,6,6,6,-0.0028214678785248334
7,7,7,8,6,6,5,7,-1.0968975782452923
7,7,7,8,5,7,7,7,0.6115571060852225
7,7,7,8,5,7,6,7,0.2959667876759039
7,7,7,8,5,7,6,6,1.3617443363511226
7,7,7,8,5,6,6,7,-0.3563345082467088
7,7,7,7,7,7,6,6,2.627514126768042
7,7,7,7,7,6,5,7,1.067061408579926
7,7,7,7,6,8,6,6,-0.06157868538630238
7,7,7,7,6,7,7,7,-0.14379636732302217
7,7,7,7,6,7,7,6,-1.9398125890485673
7,7,7,7,6,7,6,7,0.31028562605126764
7,7,7,7,6,7,6,6,0.6384257759811239
7,7,7,7,6,7,5,8,-0.9592984360223322
7,7,7,7,6,7,5,7,1.4734204731978098
7,7,7,7,6,7,5,6,-0.5092176856870592
7,7,7,7,6,6,6,8,1.3250455091726312
7,7,7,7,6,6,6,7,-0.981411373482987
7,7,7,7,6,6,6,6,0.23412151297463987
7,7,7,7,6,6,5,7,-0.21513904129107125
7,7,7,7,5,7,7,7,-0.036385515359392245
7,7,7,7,5,7,7,6,0.4100460067837914
7,7,7,7,5,7,6,7,0.20268891845218776
7,7,7,7,5,7,6,6,1.3040961562070412
7,7,7,7,5,6,6,7,0.8703369930917697
7,7,7,7,5,6,6,6,-0.20265158194091903
7,7,7,6,6,7,7,7,-0.6427606328919306
7,7,7,6,6,7,6,7,0.558972245924682
7,7,7,6,6,7,6,6,0.04381137590862938
7,7,6,9,6,6,6,6,0.038523036499198866
7,7,6,8,7,7,7,6,0.07757984784274742
7,7,6,8,6,8,6,7,-0.4577569720643325
