34,0,0,0,4,4,6,2,21.515987708368797
32,10,2,2,4,2,0,0,44.608722136578926
32,4,6,0,2,4,4,6,65.1249707628047
30,6,14,2,4,0,2,0,38.68711158254316
30,4,0,0,0,18,0,6,34.3339984061127
26,0,0,6,8,6,10,4,22.865150861669967
24,10,4,0,12,2,2,4,16.668173529991204
24,4,0,14,0,6,4,4,72.63022564728045
24,0,2,2,10,8,2,4,82.74002432211431
22,8,10,0,4,6,6,0,62.85937630967019
22,4,8,0,0,8,4,14,0.3421365749877236
22,2,4,18,2,4,6,0,47.97212831076829
22,0,14,6,0,6,0,4,73.15198051503931
20,8,14,6,4,0,0,6,103.72632440449573
20,4,4,8,18,2,2,2,48.24834357389894
20,4,0,0,8,4,2,20,135.96956077647712
20,0,4,2,0,6,22,2,67.9972693016934
20,0,2,0,8,0,4,16,64.45811760341286
20,0,0,0,6,16,2,4,8.625241263472356
18,16,0,2,14,2,2,0,40.008992172428194
18,14,2,2,0,8,4,2,37.83019072895073
18,10,4,6,0,0,8,12,29.720086564065035
18,10,2,6,12,0,4,8,59.4861072664118
18,6,0,0,12,8,10,4,65.65863458100067
18,4,0,16,6,0,0,0,62.01766603779486
18,2,0,4,26,4,2,0,107.87728116598852
18,2,0,2,20,14,0,0,37.56770404274484
16,12,14,2,2,2,0,6,45.076503998782606
16,12,4,4,6,8,0,0,37.46498458689165
16,6,2,4,2,22,0,8,105.4471693101026
16,6,2,2,10,2,2,0,-0.3395461113062312
16,4,0,2,8,16,2,8,0.3199102040752619
16,4,0,2,4,4,0,20,46.401402873678215
16,2,6,2,20,8,4,2,21.62571430514513
16,2,4,18,6,0,12,0,30.29636546802652
16,2,4,8,0,6,2,12,-0.12635225440377437
16,2,2,0,0,20,0,6,53.555312676947736
16,2,0,4,14,12,4,6,-1.081114760460451
16,0,0,0,6,4,14,8,35.715171374418524
16,0,0,0,2,6,8,24,89.44374669085289
14,20,6,0,8,4,0,4,102.12819398533382
14,16,6,6,0,0,0,8,111.68100341634491
14,14,6,8,14,0,4,0,106.89213545260421
14,10,14,0,4,2,0,10,148.46190790974023
14,8,2,10,10,0,0,4,10.375189011583092
14,8,0,4,6,20,2,0,106.59828144348378
14,4,2,2,0,18,4,0,48.681299006904624
14,2,18,10,0,6,2,4,36.989571043488
14,2,6,2,0,2,4,24,124.50895684679477
14,0,10,6,2,0,10,16,78.82117865851112
14,0,8,6,2,16,8,4,30.654278963019696
14,0,2,10,0,10,4,0,36.03832936636305
14,0,2,0,12,6,4,22,13.5896843722046
