14,6,2,0,0,0,2,2,0,0,0,0,0,8,4,4,6,2,0,0,5.028784006958963
14,2,0,4,2,0,2,8,6,0,4,0,0,2,0,2,0,0,0,2,32.00976521244041
14,0,6,4,2,0,0,2,0,6,0,0,0,2,0,0,2,2,10,0,9.29425783010942
12,6,0,0,4,0,0,0,2,0,0,4,2,2,4,2,6,0,4,2,34.49163674484457
12,6,0,0,2,0,2,0,6,2,4,0,0,4,2,4,2,2,2,0,9.683452348249542
12,2,0,12,4,2,2,0,0,0,2,0,2,2,0,0,0,2,0,0,8.306865210827448
12,0,2,6,2,6,2,0,0,0,4,0,0,0,0,0,8,0,2,2,7.582255428416215
10,10,4,6,0,2,0,4,0,0,4,0,2,0,0,0,0,2,2,0,92.55483359036128
10,4,0,0,4,10,2,0,6,0,2,0,0,4,0,6,0,0,0,2,15.495802117103114
10,2,8,0,2,2,0,0,2,0,4,8,2,2,0,0,2,2,0,4,4.312557572843258
10,0,6,0,2,8,2,4,0,0,6,0,0,2,0,4,2,4,0,0,27.544492366534172
10,0,6,0,0,0,2,0,0,4,2,0,0,2,12,8,0,0,0,0,32.92409386921032
10,0,0,10,0,4,2,0,6,0,0,0,12,0,0,0,0,0,0,4,7.461773139357414
10,0,0,4,2,0,2,0,0,8,6,4,0,0,2,0,0,6,0,2,8.78475942381799
10,0,0,0,10,0,4,10,0,4,0,2,0,2,0,0,6,0,2,0,23.136164172427197
10,0,0,0,0,2,0,2,4,2,0,0,0,2,2,6,0,6,0,4,35.26443517178418
10,0,0,0,0,0,0,4,4,10,0,0,0,0,2,2,2,0,12,0,4.3367205008943985
8,4,0,2,4,0,0,10,4,0,4,2,4,2,0,2,2,0,2,0,8.876261623623424
8,4,0,0,4,0,4,0,0,2,8,0,0,8,2,0,0,0,0,0,41.42514608052873
8,2,4,8,2,0,8,2,4,0,0,2,0,0,0,0,6,0,0,0,49.672503580507126
8,2,2,4,0,0,0,0,0,10,0,4,2,0,0,8,6,2,2,0,24.29867129042141
8,2,2,0,4,2,0,0,4,2,12,4,0,0,0,0,0,0,2,0,23.99897834339417
8,2,0,2,6,0,2,0,2,4,2,0,4,0,2,6,2,6,2,0,17.748908840983578
8,2,0,0,8,2,6,6,0,0,0,0,0,2,0,0,10,0,6,0,11.455210167148802
8,0,8,4,0,2,2,2,2,0,0,0,4,2,0,4,6,0,2,2,2.030537933691544
8,0,2,2,6,4,2,2,2,2,0,4,2,2,6,4,0,2,0,0,4.987675074008628
8,0,2,2,2,2,2,0,0,0,14,0,8,0,2,4,0,0,0,2,21.148898781809297
8,0,2,0,12,8,0,0,0,0,0,2,2,2,0,0,6,2,2,2,27.838408188755697
8,0,2,0,2,0,4,0,6,4,4,2,2,4,4,0,8,0,0,0,8.43734892297627
8,0,0,4,4,2,4,0,4,4,2,0,2,0,2,6,2,4,0,0,2.0356827893199867
8,0,0,4,0,2,8,0,0,0,0,0,2,2,0,2,2,0,0,16,7.675740076826034
8,0,0,2,20,2,0,0,2,4,2,4,0,0,2,2,2,0,0,0,7.191600118694967
8,0,0,0,0,8,0,0,2,0,0,6,8,0,6,2,0,8,0,2,29.877936224611666
8,0,0,0,0,2,4,4,4,2,8,2,0,0,8,2,2,0,4,0,20.35771697322264
6,26,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,11.260088613686573
6,14,6,0,0,0,0,4,0,0,0,2,0,2,2,0,2,6,0,0,45.54698800820919
6,8,2,0,0,0,0,0,4,0,2,0,2,2,8,8,0,4,0,4,41.95979148237109
6,8,0,0,12,0,2,4,2,0,4,0,0,2,4,0,0,2,0,0,2.4989110027465067
6,6,4,2,2,2,0,0,0,0,4,2,4,4,0,2,6,0,0,6,46.28878952362534
6,6,2,2,0,0,0,2,2,2,0,2,0,2,0,0,16,2,0,6,51.33138376249893
6,6,2,0,0,0,4,4,2,2,2,2,4,8,0,2,0,4,0,0,35.17255599916862
6,4,2,2,0,6,0,2,0,0,4,6,0,0,6,0,2,0,8,2,27.84817920900169
6,4,0,4,8,2,0,0,0,0,2,0,4,14,0,0,0,0,2,4,19.238233261775083
6,4,0,2,0,8,0,2,0,2,2,0,2,6,2,0,2,6,0,0,17.40310481327083
6,4,0,0,0,0,0,10,0,2,2,4,12,0,0,0,0,0,0,4,10.440980505686339
6,2,8,0,0,4,8,0,2,4,0,0,0,0,2,2,2,2,2,2,32.15459288897409
6,2,4,4,4,4,0,2,0,2,4,2,4,4,0,4,0,0,4,0,44.782646328041196
